你好请讲其他 喂您好 先生嗯请讲 你帮我查一下我这个手机呃订了哪些套餐能看得出来吗 这边帮您看了一下有收费的业务套餐费一个月八十八然后这边有一个来电提醒一个月三块钱然后有一个彩铃六块彩印三块手机阅读六块没有其他扣费了 彩铃六块六块是什么东西啊 彩铃六块钱手机阅读六块彩印三块这些业务要取消吗 什么阅读 
您好很高兴您服务 喂你好你帮我查一下我现在是什么套餐 啊您现在是一个月三十八元的嗯嗯然后另外有办了一个五十元流量包活动是到十二月一号会自动取自动结束取消其他的收费业务帮您查询暂时是没有嗯 暂时没有哈呃那我我要改个套餐 可以您想换什么套餐 我呃现在有个什么东西的是多少 最低一个月八元 呃一个月八元的啊是的呃三八呢 
啊您好请讲行 哎你好 诶您好 问一下我的这个号码是是四六六五这个号码这个宽带有没有被停掉啊你帮我看看 您说您办的移动宽带不能用现在对吗嗯对你看一下有没有您不要挂机噢我帮您转宽带专席 好你这个我这个手机有没有欠费 您说哪个号码是您本机还是另外一个号码 本机这个号码是不是四六六五 
就是想 诶你好诶请问一下我这个手机号码好像有那个姐姐那个宽带噢 嗯嗯然后是出现什么问题了吗 它是这样子我问你一下就是说我这个宽带的话大概是到什么时候到期呢 嗯我帮您看一下您稍等一下噢宽带的话是到十一月一号到期 哪里我那时候是买的话是两年送一年的怎么现在是这么快两年时间还有一年怎么那这个这个有点骗人啊 我这边帮您看了一下当时办的是两年的时间不是 不是他拿你听我讲啊它当时我们去营业厅办这个的时候到营业厅那边进来就跟我们讲他说你就是说交两年就有送一年的宽带 
您好请说 呃我想问一下我现在手机有什么套餐 您好您的基本套餐是超级流量王的流量王的话它是一天一个g那每个月的套餐费是月初一次性扣除了这个基本套餐以外来电提醒三块彩印三块然后彩铃六块幺三七 比如说好 我们这边帮您查询您办理的固定费用就是这些啊 噢那我刚刚跟你弄了一个呃就是宽带的一个套餐现在还没吗 宽带您稍等这个号码申请了噢 对版 
您好请讲 你好我想请问一下我这个号码有开通什么流量套餐吗 我帮您查一下呃那您这边就是八十八套餐七百兆额外有一个五十元一个g流量每个月有返还二十元话费的活动现在已经结束就是每个月五十块钱一个g 噢那个可以取消吗帮我取消掉五十块钱的 可以这个您不要我帮您取消一下下个月就不要了限当月用 那那个八十八元的是每个月的就是包月套餐是吗对对这个取消不了吧就是通话的吧不用改一下 这个是但是你有一个手机活动绑定的所以取消不了 噢噢好那你帮我取消掉五十元一g的套餐 
您好请讲 哎你好 你好 呃帮我查一个电话号码的套餐看看是什么套餐好吗 好可以你说 幺五零 嗯嗯 六零二七 
您好很高兴为您服务 喂你好 您好 诶我这个手机是那个时间有没有开通了什么东西帮我查一下消费怎么这么高嘞等一下啊 您目前就一个三十八的套餐您有开了一个三十块的流量有一个来电提醒有个手机游戏有个手机视频有个手机阅读还有一个彩印 那你噢哎就这一种 就这些了没有其他的了 这些这样子那你可以帮我关掉去吧 
您好很高兴为您服务 哎你好我问一下为什么我这个有有定制了什么什么什么套餐之类的 您现在是幺二八零会员彩铃还有彩印还有来电提醒啊这些我都帮您登记活动到期自动取消掉 是这个是活动到活动到期因为我我 支付宝联系这个号码卡是新买的吗就一个九块钱的套餐吗 啊 对啊 然后这些然后因为我刚才说的那些信息这些是什么情况 
您好请讲 喂 您好请讲不客气 你帮我查一下我那个嗯嗯前一段时间嘛就是说有人要求我做那个七十九的那个包含宽带的那个套餐嘛然后你然后你帮我查查我现在哎嗯还是不是那个全球通吧 套餐还是说您现在是一百二十八套餐用不了七十九 为什么啊 因为这边有参加一个叫做剩八八套餐送一千分钟和四g流量的活动活动从是从今年的七月一号开始到明年的七月一号结束在一周一年的一个套餐不能低于七十八嗯不能低于八十八噢 这个就不能取消是吧 
很高兴为您服务您好 呃您好你好我我那个手机好像没有开那个全球通你帮我看一下全球通好不好 啊跟我通话这个号码吗已经是全球通的了全国接听免费的 那我为什么我我我这手机必须地区打电话还要那么多 g那如果说您出了厦门打电话就是一分钟一毛九就好了呀 那不呃就是说不能呃那个呃一厦门在哪里用啊您在哪里用是在我是好这个时候能用的但是我去泉州的话转泉州那我帮您开个厦漳泉同城包好吗 那一百分钟就在厦漳泉都可以用了下个月一号生效哈噢嗯嗯好开好了免费的还有什么可以帮到您的 噢我呃看呃问一下有没有那个什么那个呃什么流量呃那个加油包呢 
您好 你好我这个号码除了套餐外还有什么其他 嗯正在帮您看一下有开通来电提醒两块还有个六块钱的短信套餐呃没有其他收费的 噢来电提醒那个给我取消掉 嗯请稍等恩好的提醒帮您取消 那个六元那个可兆 短信套餐要取消是吗 对 
您好请讲 那帮我看一下我这边有没有开通那个呼叫转移呀 上海稍等我看一下对对呃您您没有没有办理电话出价转接没有吗那我怎么打过去都打不通啊打打电话打回原因呢 对呀就是那个卡就是 您打进来嘛 她在 郑州不是含多少钱呐能正常接电话吗接电话可以啊打电话他不是给我就是就是有一个就是我们家庭成员有没有录音吗 打不通电话电话 
哎您好请讲 诶你好诶帮我查一下我那个我这个手机那个号码里面还有没有在校通了 好的马上为您检查噢不要要关掉吗 呃对有几个 一个 那个啊 恩好的那我帮您把这一个给您关掉了还有什么要咨询的吗 诶还有什么要还有什么什么要关掉你帮我看下还有什么 
阖家幸福您好请讲 哦我问一下我这个呃这个手机号码然后现在是包括几个业务 套餐是几个什么套餐噢好的首先您现在来电的这张卡就是您的月租费三十八块钱除了十八块外的对是 嗯 除了这个以外的话您并没有再订购其他需要您收费的项目了 那三十八块钱的里面包括机是吗有流量套餐吗 一百分钟本地通话和五百兆的流量跟详细的收费我会发短信给您 噢有五百兆流量有噢 
您好请说您好 呃您好你帮我查一下他记录里面这个手机号码有什么套餐 呃您这边就是我们套餐八十八块钱套餐女士八十八然后另外呢还有一个五十块钱的流量十块钱夜间流量两块钱那两个都给我取消掉那个那就五十块钱包十块钱夜间流量都取消是吗呃对没错好那这两个业务帮您下个月取消不转下个月使用取消掉了嗯好取消了那还有别的会扣钱的别的就没有就是我刚才说了您的套餐八十八两块十八元的嗯嗯那这样就行可以谢谢啊拜拜不客气噢还有什么其他帮您的呢 可以用了 
您好请说 看看我这个我这个套餐不是今天不是改掉了 嗯 不能我那改改掉就是是这个是什么十元的不是不是三百分钟还是三百分钟 呃从下个月开始生效是本地打国内的两百分钟然后全国打全国一百分钟 泉州欠多少好像也比如说这个打这个这这种就是打长途的 全国打全国的一百分钟本地打国内的两百分钟 本地登登的打过来能能那那一百兆的就就打打那个长途的噢 
诶您好很高兴为您服务请说 噢您好就是我里面那个套餐是属于什么套餐的 噢您好女士您目前是十八套餐飞享套餐十八块 就是每个月扣十八块是吗 对对是的就是每个月是二十八 您其他业务没有吧自由包那个流量是不是啊 是有办了一百兆流量本地通话一百分钟的恩还有来电提醒功能都包含在里面通 噢那那个还可以就是那我里面有订一个什么教育中心那个有吗 
唉呀您好高兴您服务 诶你好我问一下好像我我这个号码好像有办那个宽带铁通的吧是的 啊铁通的宽带然后 对我好像快到期了是吧 这个是吧您稍等我看一下时间 干嘛 嗯嗯下个月到期 噢下个月就到期了是吧 
嗯嗯 很高兴为您服务您好 喂你好你帮我看下我这个套餐是多少的现在 您稍等我帮您查询一下套餐这个是幺八八的套餐的 如果说我出了外地我这个流量里面还剩多少 您如果在外省使用的话就两g的流量可以在外省使用 噢好那我知道了啊 好我给您发个王纸下次点开完就能查到流量剩余情况比较方便稍后稍后试一下其他还有什么可以帮到您的 
您好请讲 喂你好我想问一下我我这个是什么套餐来算 嗯这边查询用的是十八套餐比如说一百 嗯嗯啊现在这个是十八套餐是吧 对是的 十八套餐是最低是怎么收费呀 一百兆流量再加来电显示再加本地拨打国内电话一百分钟 噢明白了那还有什么可以帮您的吗呃不用不用 
哎狂您好请讲 你好麻烦查一下本机除了套餐以外其他业务剩多少不要办 诶好的我帮您看一下哈哦啊这个套餐就是移动宽带了然后您之前有个手机阅读那个已经是取消了没有开其他业务啊嗯还需要什么可以帮到您的 呃你除了套餐以外什么特级会员咪咕那些都帮忙取消 您这些业务都已经没有开通了 噢等于这个月都没有了谢谢啊 对已经都取消了下个月都没有了哈 噢好知道 
嗯嗯 您好请讲 喂你好我想查一下这个手机本机的话有没有开通一些什么流量的业务 我帮您看一下请您稍等流量是吗 对 好稍等一下嗯它没有开通什么流量业务就是您的基本的月租费里面又送了五百兆流量其他没有 送了一百兆是吧那现在还剩多少 还剩多少啊 
您好请讲 喂你好 请讲请问什么可以帮助您 啊请问一下我这个有没有开通什么 您本机除了三十八套餐您这边是十月份买的卡你套餐里面有幺二五八零会员还有彩铃之类的它是新入网赠送要下个月才能退订 噢要下个月才能退 对它到期也会短信提醒您还有来电提醒这些 噢噢没有多少有什么什么我刚才有看到一个信息怎么立即开通会员什么九块九块的 
一点您好请讲 喂你好我这部手机有没有开通什么语音留言 好好稍等帮您看一下 关掉了帮我关掉 好您稍等一下我帮您查一下哈 帮我查一下看有没有开通有 语音留言没有开呀 那我这部手机怎么没人没接的时候它有有呃的话有收费电话费收费 
帮我 这样您说请讲请说诶 你好那个就是我这张卡我这边是什么套餐啊 你好这号码的话是和家庭七十九元套餐 七十九元套餐是 啊对没错 噢那是多少分钟啊 然后里面我看一下 
您好请说 哎你好麻烦你帮我查询一下我现在是什么套餐呀 呃全球通啊 全球通二十八的套餐二十八元啊那我想问一下现在是不是有那种五十八的套餐就是它那个流量是三g然后通话是四百分钟的 对是的 好那你帮我更改一下这个吧 改成那个五十八的套餐嗯嗯好的稍等一下哈 好的 
你好请说 喂你好我想我那个g的那个流量用两g多我想转给我的心不能用 流量是吗那您要做流量共享的话要开通这个共享功能的女士 诶那不是开通了吗开通了没有 您这边的话共享功能要开通开通完之后的话您这边添加号码是另外收费的 啊另外收费是多少钱啊 一个号码一个月的话到今年年底是一个月是五块钱 到年底吗 
您好你好诶帮助嗯帮我查一下我这手机有多少的那个套餐套餐我看一下还有什么因为我这个月就九月份的那个收费看了好像不是很明白我想把它取消掉重新订 您的基本套餐是五十元的然后您另外有开通一个五十元的流量包 然后呃 八月份有办理过六十元六g流量现在是没有扣费了然后您有加入两个集团网 后面这些没有了那两个集团网收费吗 这边没写要问集团经办人不怕你九月份消费里面没有扣费 噢好就是那个能能帮我那个五十块的流量包下个月取消掉吗 可以啊流量不结转下个月 
你好 喂你好帮我查一下我本机是什么套餐啊 十八块 十八块那有没有什么没用的业务 来电提醒然后基本的十八套餐其他的业务目前没有 那你帮我看一下我的平均每月消费多少 好的请稍等上个月您的消费是二十块 噢 
哎行您好请讲 哎喂你好请问看一下我本 可以开通了什么业务好的请稍等一下您手机卡上面的基本套餐是七十九块钱一个月的 还有其他套餐吗 现在有在扣费的话只有这一个七十九块钱的套餐然后另外有一个夜间流量包呢是送的送到下个月自动取消没有别的业务了 噢好的好的 恩好还有什么帮助您的吗 没有了 
晚上好很高兴为您服务 你好帮我查一下诶幺五二六零九二二八零六那个手机有没有加入集团网 幺五二六零九九二二百八六 对对对 啊可以加入生 泉州地区就一g网 噢那麻烦您这个输入一下它的服务密码好不好可以可以诶好请稍等好密码正确 嗯嗯 
您好请讲噢麻烦你帮我看下我那个长途套餐以外还有什么其他收费的吗好的 月租费改成十八了家庭网公司网开通没什么业务了 家庭网呃什么什么王还有什么问题我公司网家庭网这两个没有不要挂机哈哦没事儿那其他什么都没有了噢 是没开别的包月收费 噢那好那谢谢了哈不客气 祝您生活愉快就这样 
嗯嗯你好请说 的 呃你好 你好我想问一下我这个有没有什么增值我怎么每天都在扣费啊 每天会扣费是吧我看看呃宽带是每天扣了 宽带每天扣 呃对 天扣多少 
您好请说 喂你好呃我想查一下我这个八十八套餐现在除了这个套餐以外还有开通其他什么工 的业务吗嗯您除了八十八套餐以外都是有开通了一个三十元的上网流量包噢 其他都没有了吗 其他没有了 我就那现在有没有什么呃这就是先新的那个套餐呢现在 现在套餐您可以改的要是更高的一百三十八的但是您好像都用不到一百三十八没有必要改更更新的套餐呀噢而且您那个流量也用不了那么多我觉得您三十元流量包也可以把它关掉了 噢那那那麻烦你就除了这个八十八套餐之外的其他的帮我关掉了好吧 
可以您好很高兴为您服务 诶你好那个我问一下我这这手机卡应该有什么副卡办的共享一个套餐的 就这两个号码共用一个套餐嘛对啊有没有先生不好意思我们没有这种这样子的功能 噢这个电信版什么也比较多 呃我那边没有这种 你们这边有什么套餐适合小孩子 小孩行了那我手表上用的是吧先生 啊 
您好很高兴为您服务 哎请问一下我现在这本机号码什么套餐 本机现在这个号码是飞享的十八块钱的套餐 噢然后剩多少分钟一百分钟 里面的话是有一百分钟的通话还剩下四十六分钟 啊四十六分钟对我现在有没有加入明白吗 集团网吗 地方对名字 
您好很高兴为您服务 喂你好你好他这个呃这个号码现在还有别的业务吗有没有别的 除了您本身五十八的月租跟两块钱来电提醒其他就没有了 呃五十八块钱的月租啊 恩对噢好好好好诶好的还有什么可以帮到您好好好谢谢谢谢好那祝您生活愉快 
流量你好 麻烦你帮我查一下我这个宽带是一百兆还是五十兆的什么怎么这么卡 呃您说宽带是吗还是我帮您转一下宽带专家帮您看一下您的问题帮您转接 
哎你等一下 您好喂您好你帮我查询一下我开通一些什么东西 哪些业务是吗 嗯帮我稍等一下啊嗯嗯 您套餐就三十八元的套餐额外的话这边有一个g的省内流量那个是赠送的到这个月底会自动失效了其他的业务我帮您查询了一下就没有 没到这个月月底三十八块钱的套套餐都帮我弄掉吧我不要了 那就改最便宜的套餐吧因为每张卡都有个套餐那帮您改八块钱套餐可以吗没有流量的 噢可以可以 
很高兴为您服务 喂你好 帮我看一下 我那个昨天他什么那个电移动的那个有什么那个营业厅能不能打电话他说申请了五十八元的套餐是下个月生效有没有办理啊 稍等一下 好 我这边看了一下您有答应吗目前帮您看到还没有生效噢 那那那他营业厅他妈的是是不是诈骗啊 
您好有什么可以帮您 喂你好 您好 听得到吧可以听到您说我问一下我本机是什么套餐呐 本机这个是十八块钱的套餐 噢行那谢谢你啊 不客气那还有什么能帮您 
您好请说 你好你帮我查一下我这个手机号开了什么套餐 好您稍等您好先生这个基本套餐是三十八的套餐另外有多呃办理一个多人保底的宽带活动除了这个之外还有一个三十元五百兆流量包这个三十您还需要吗 呃这个不要了这个这个那就是下个月 额我帮您登记一下月底关掉这个月费用正常使用流量用到月底到期流量自动清零那除了这个之外的话我这边帮您看了一下的话您的手机这边还有订购的腾讯的一个超级qq开一个彩印彩印还要不要 彩印要钱吗 彩印三块然后超级qq一个月是十块钱 呃那你超呃彩印帮我取消了 
您好很高兴为您服务 诶诶您好我想请问一下就是除了套餐以外其他没用的那些东西 嗯我帮您查一下噢稍等 嗯嗯那边退出月以内 您好帮您查了一下目前除了基本套餐以外有一个来电提醒两块还有一个是咪咕动漫五块钱这两个都取消吗 诶动漫动漫取消噢好的 然后帮您看了一下还有家庭网跟那个集团网这两个呢 你家庭网留着 
您好请讲喂你好您好呃诶可以帮我这个手机问一下是它这个套餐什么的噢它这个十八块钱套餐一百兆流量一百分钟通话赠送来电显示的那可以改成三十八的吗可以呀你要改成三十八的是一点五g流量然后三百分钟通话那种吗 对对对对它 也是全球通的那个噢再噢那就改成那个八 它那个 它那个的话一点一点五g流量其中一点四g是只能在福建省内使用的 这个 不送省内使用对 嗯 
服务您好请讲诶你好 你帮我查一下这个号有什么套餐 嗯您这个号码的话是有一个基本套餐十八块钱的 十八块钱的呃这个十八块钱它是有哪一些优惠 它里面是包含本地拨打国内电话一百分钟国内流量一百兆的 噢除了十八其他有吗 噢没有其他就没有就没有一个基本套餐费十八其他都没有 那就超过了一百一百分钟就是开始进行备的是吗 
嗯您好请说 喂您好我想问一下就是我下个月不是改成三十八那个什么新飞享三十八套餐对对没错然后然后你你能不能帮我看一下我这个套餐应该没有时限的吧因为我的他那个套餐不是我自己打电话来这边改的 对下个月生效的你不要它是吗 不是不是不要他只有你们移动客服呃教我换的吗然后然后我我我听他们说我之前就是有这样子移动客服打电话给我叫我换之后好像它那个生效七它只有一年啊是不是我明年下然后我就不能再用这个套餐 不是不是它这个有效期是很长您只要中途取消它这个套餐就一直是这样的 噢我知道你那就就是我这这次就是正常的套餐不会像我以前那样子噢有客服给我打电话然后那个有效期到了还是东西都没掉了吧 啊不会不会放心 噢那就行那就是反正如果我不用了打打电话取消要不然就一直都在是吧 
您好请讲 诶哎你好麻烦帮我查一下本机什么套餐嗯查过了哎一个五十八元的飞享套餐那我查的哎行飞享为您 跟您听不清楚 呃现在是多少钱套餐 五十八元套餐 这个月吗 对这个月因为您这边的话是十月一号生效的吗五十八的 噢噢噢噢噢 
您好高兴为您服务 你帮我查一下这个这部卡这这张卡开通了什么那个业务 好您稍等我查一下您这张卡是一张任我用的一张副卡每个月就是十块钱的十块钱有做代付然后有一g的省内通用流量 这是主卡代付啊 呃对 那我这这张卡有钱不能付啊 这张卡您是代付的这张卡以前用不到用不到这个钱不能充到这张卡里面 噢 
您好请讲 请问我那个现在办的业务那个套餐是什么啊 现在的套餐本月您用的三十八元的下个月你有改了一个五十八元的 然后我说把那个五十八块钱的下个月套餐就每个月都有三次三g流量吗 对是的 噢 拨打电话有四百分钟是吧啊没错 那应该也也搞过有线的这个套餐吗 
您好很高兴您服务诶你好我想问一下就是我有升级一个那个套餐嘛八十八元套餐吗 嗯嗯 就是它是到下个月生效嘛然后是在上个月应该是返还九十块钱话费是不是 我帮您看一下您稍等 好 它是有赠送九十元话费没错然后赠送话费前三个月每个月划拨三十没错 等下我明白那我想问下就是有一个那个 两两万五的它像注销积分呐什么东西啊那个是直接送了积分是吗它是自动兑换成十二g的省内流量然后每个月赠送两个g流量赠送六个月 
您好请说 诶喂你好我这个号码又能又能关掉了吗帮我关了吧 我帮您查一下请稍等 好谢谢啊 不客气您这张卡目前就九元月租其他收费套餐没有 其他收费套餐没有 对 把关没有东西可以关了吗 
你好请讲 诶请问一下那个我 手机号码现在那个套餐是什么套餐里面我忘记掉了我帮您看了一下是神州行幸福卡的套餐月租九块钱一个月 诶月租九块钱然后的呃流量什么东西呢 没有包流量 没有流量的啊 订 啊那还有什么东西呢 
哎好您好请说 诶你好诶请问我这个套餐是一个月三十八块的不是啊 呃对是的 呃送流量多少 呃这个套餐里面是送一点五g的流量啊省内医院 一点五g的流量还有通话通的那下个月打电话也可以打多少分钟呢 呃那个三百分钟是在南平打全国如果出南平只有一百分钟哈 哎你好如果是南平是南平还有一百分钟 
您好请讲 好好好问一下我现在这个套餐是什么套餐按吗 这张卡现在用的是八十八元的飞享套餐 那呃幺八八套餐你帮我看下有什么是有什么那个嘛有什么分钟数跟流量什么套餐呢幺八八 套餐一千两百分钟的通话时长然后是在省内使用流量不限量外省流量有两个g 外省两个g省内不限量的通话分钟数多少啊一千二幺八八 对 如果拿到外省的然后通话呢 
你好很高兴服务诶你好您好 诶那个我这个手机卡是那个包月的是吧 呃对幺六九的套餐 啊那这个月还没还没到怎么就那个发信息来说是欠费了呢 稍等一下 恩好的 因为您这个号码如果您要发送信息它是要正常收费的呀国内短信一条一毛钱收费的 噢是这样子的啊 
您好高兴服务 诶我就想问一下我那个流量套餐是多少 流量套餐现在是五十块钱一g的您看看 啊 再见多少 那我现在怎么什么什么什多多少g的那个五十块钱 五十块一g一次元五十的 现在用完了没有 
很高兴您服务噢这个这个手机有什么套餐 好的马上帮您查询请稍等帮您查到基本费是三十八块钱还有一个流量活动原价是五十 他是说要取消了 它现在是收十块钱不要是吗 呃全部套餐都取消了 嗯但这个业务它是六个月的时间要六个月之后才能取消的 那要扣钱吗 它每个月是收十块钱 
我您好请讲 你好我我这个我这个套餐是现在是改了三十八的套餐是吗 嗯下个月生效 那个现在我然后我二十块那个流量也没办法帮我取消掉 嗯嗯取消了提交了噢对那好的好的还有什么可以帮到您呢好没有了噢好祝您万事顺利 
您好请说 喂你好好哎哦你帮我查一下我这个号码里面每个月有些什么套餐 您现在是三十八块钱的基本套餐除了套餐以外还有一个来电提醒的功能 还有吗就这两样吗 对没有其他的楼 那我之前为什么就上个月还上上个月说那为什么会有那什么是咪咕阅读的套餐是什么鬼 您稍等我看一下噢前几个月 上个月上上个月的 
哎嗯 您好请说 啊我想诶帮我的那个什么政府网了我好像是有办一个什么政府网了三块钱的是啊 没错有一个龙岩系统那个龙岩政府系统网的那个微天网三块钱是要退出吗还是怎么了 睡觉帮我退掉吧这个月还是没问题 诶好退掉之后我这边就加入不了了没问题吗 退掉应该是下一个退吗 没错下个月生效就是说如果您到时候要叫我们重新加加不了了要联系自己单位那边的加确定要退对吗 
嗯哼嗯嗯您好高兴您服务 你好帮我查诶把我这个本机我这个套餐这个月是是什么套餐 呃飞享十八套餐 对吧好像是吧 诶 噢有改过去就好了不然我单位的号几个月都是八十八的也没怎么算 已经改回来了请您放心还有其他什么可以帮您 那里面还有还有什么什么购购买什么套餐呐什么业务啊 
你好请讲 喂您好你帮我查一下我这手机号有办什么套餐能帮我关掉一些通知就是那个 目前就一个八块钱套餐九块钱的爱奇艺视频流量 啊这个帮我关掉啊 九块钱的爱奇艺视频流量帮您取消是吗 对 好请稍等一下已经帮您取消掉了流量是要在当月用完下个月就没了噢 噢好其他的还有吗 
有拨套餐自己还是一个月或者 很高兴为您服务 中午好请讲啊那帮我那个线现在什么啊这这本机有什么套餐了是吧 他号码是三十八的飞享套餐 哎 嗯嗯三十八的飞享套餐然后两块来电提醒 嗯亲春节他已经有发个信息来他说这个月把它取消不然就好下个月要钱了可以把取消掉嘞 它是说活动要到期的那边有一个赠送分钟数活动然后有啊您说赠送咪咕彩铃跟视频的吗请稍等 
啊您好请讲 诶我想问一下我现在这个套餐好像是二十八的是吧 恩对的 呃我想把那个流量流量多一点的套餐有有没有什么样的 流量多一点的话要不您现在改成一个三十八元的套餐 呃也可呃三十八元的套餐有多少流量 我看一下您改成最新款二零一七版的话是有这个一点五g的流量 好那那可以给我改成三十八的吧 
您好请说您好请说 喂你好 诶您说 嗯它发条信息过来那那个那个我那个宽带业务取消了你帮我查一下 宽带要取消噢那个宽带取消进来看到短信啊嗯不用您说您宽带取消在哪里有看到那条短信没看到啊诶 好的那不 您现在办理宽带还是取消宽带啊 嗯取消啊它发一条信息过来说已经取消啦你帮我查一下吗 
有人吗我怎么办安装的卡呃你好 噢 你帮我看一下里面有什么要收费都没给我取消掉 收费的是啊稍等一下啊 谢谢啊哎呀那我 嗯一张卡刚买的有个业务可以登记一下诶比如到期取消之类的比如来电提醒啊哎我们彩铃呀彩印啊帮您登记一下到期取消掉g 嗯嗯嗯已经帮我登记了没有 噢然后 
您好您请说有什么可以帮您想问一下我这个手机里面有什么套餐吗 呃本机这张卡是动感地带上网三十八元的套餐然后套餐费三十八元有赠送八十分钟国内通话时长国内流量两百兆国内短信两百条 噢那我这个还有别的要收费的吗 嗯 其他收费我看一下哈嗯二十您好感谢您耐心等待 刚刚看了一下您这没有其他扣费业务了噢有一个学校的校讯通跟成长帮手 那那个两个都帮我取消掉吧 嗯好请您稍后好可以了 
诶你好 哎你好诶我想噢就是那个套餐问一下我这个手机里面都有什么套餐啊 你帮我查十八套餐来电提醒然后有一个三十元流量的活动正好到这个月底下个月会自动取消只能在月底之前用其他的就集团网一块钱了 诶那那个我这个套餐要改不到八十八的可以吗 今天改什么样的套餐呢 就改降一格的吧再一个是多少 这项一个就没有这么多了这样一个是五十八只有一百分钟五百兆您这八十八的现在这种是最划算的现在都已经没了如果是要改以后要改这种改不了 那你是说那个呃五十八是多少g啊 
您好请说哎你好 我想问一下我现在套餐是五十八的套餐吗但是你们又打电话说可以申请到八十八的套餐但是意思就是说一千两百分钟通话五g的流量对吗 是的 然后之前卡的归属地是泉州如果我现在人是不到等于说通通话分钟只能有三百分钟在福州用 那次记录 对那我现在来营业厅他说我这个卡要改归属地要回泉州改吗 回泉州改我查一下啊喂啊 谢谢 
嗯您好很高兴为您服务 呃你好我我想问一下就是说你们这个套餐我现在是十八块钱一个月是吧 是啊您是十八块的所以套餐 我想不是因为我每个月都要用超了所以呃流量的话我特别消流量我想问一下你们那边的套餐呃一就是说一千兆一千兆的是多少多少钱一个月的呀 如果您要加高套餐有一千兆的可以加到三十八吗三十八的是三十八的它是国内打国内一百分钟国内流量一百兆然后省内流量有一千四百三十六兆还有本地打国内两百分钟吗 九八对那你你那个一千兆的话就是等于先是在哪里用呢 在福建省内用 噢比如那你们一百兆了一百都是出外省是吧 
您好请讲喂您好我想问一下就是我的手机这这张卡现在有什么事可以退订的吗 我帮您查一下您稍等 好的 目前这边的话是基本包三十八块钱额外的业务这边是有个沃德汽车的一个集团网然后别的暂时没有啦另外有个是我看有个是今天不我办了一个就是昨天补办了一个是二十四小时之内使用的流量包然后有学校的业务八块钱这个要关吗 那个取消的要关还有没有什么汽车我都没有订过 哦就公司集团网也不要是吧行那这两个我这边都帮您进行取消掉好吧 呃就是只只剩下一个基本基本套餐就好了 可以基本包就三十八 
好的 你好请讲 呃喂你好麻烦你帮我看一下我都有开通什么业务 好像没有订什么业务是吧 噢那 好我帮您看一下稍等一下 嗯嗯 您这号码我帮您看了一下的话现在目前的话您是说这个号码怎么了 
诶喂 啊那个我问一下噢那个我这个号码那个套餐是从哪哪一天订的 套餐 到时候您这个三十八是从去年的话费啊那个我这个套餐应该是被那个对那个订了什么两年的期限 两年的那个是保底保底之前呢手机的活动这个保底六十吗 是的就我就想查一下我这个有没到时间那 嗯十二月一号到 嗯十二月一号到期啊 
你好什么可以帮您 诶你好 你好 麻烦你帮我查一下什么九月份应该什么二十元的数据流量这是什么 噢我马上给您查哈您稍等这个有可能是活动给您赠送的请稍等我看一下呃您好这个是您在有参加一个大富翁闯关活动给您赠送的然后它有把二十块退还给您的就是在九月十七号的时候它有开了二十块给您说它只是体现在您账单里面这个费用没有扣您的我把那个返还记录给您发过去您可以看一下好吗恩好那还有什么可以帮您的 哦没有 
啊您好请说您好 喂你好 你好 那我现在用的这个套餐是多少的 十八块钱的先生是全球通吗是啊 呃那那个三十八的有什么是嗯那个 行先生有没有我们现在有新版的三十八套餐三百分钟通话流量一点五个g流量 噢 
您好请讲 你帮我查一下我我我里面那个扣什么东西扣很多 扣了就是一个基本包八十八块钱的月租啊然后额外的话除了说固定套餐以外这个月就还有一个宽带的钱其他就没了您有宽带一个月要六十块钱有个包月的宽带啊等于宽带每个月其他没有了额外您是上个月这个月没有任何宽带不要到营业厅取消 呃取消掉了取消的 是需要到营业厅撤销所以麻烦您到营业厅去申请取消 八点噢因为我还有什么东西还有什么东西啊 其他没有了这个月 没有了是吧 
见您好请说 诶喂你好 诶请讲 请问一下我这个我这个电话号码对有多少那个现在有办了多少套餐啊有几个啊一个您这个号码本机号码的话不是一个二十八的 对 您就一个二十八飞享套餐 然后我给您讲一下您这边有个三十块流量包但这个月的已经到期了要不要帮您关掉 呃就是我那个流流量包流量包要不要帮您取消可以呀就是问您要不要取消 
您好高兴为您服务 诶你好我想请问一下我这个手机 呃有多少流量套餐对呀流量的话呢就是您十三元套餐内的三百兆然后您这边没有另外增加流量 什么 您的流量就只有您现在用的这个动感地带的网聊套餐十三元里面的套餐内有三百兆的流量赠送然后您自己没有另外加流量对啊就是说每个月的话就是两百兆每个月都会有三百兆的对对每个月都有三百兆省内流量可以使用 那麻烦你帮我看一下我现在有多少 现在还剩很多啊您到目前为止流量都还剩下呃三百零六兆因为您上个月还剩了四十八兆没有用完累积到这个月所以这个月有三百四十八兆可以用到现在为止还剩下三百零六兆 噢现在这些这种流量能不能累积到下个月 
你好您好很高兴为您服务 诶你好诶麻烦你帮我查询一下我的本机号那个现在套餐是一个月是是多少那个 您套餐是八块钱的 八块钱噢那这个里面有什么那个就是有流量吗 流量没有 噢没有流量啊啊那就是话费赠送的是几分钟啊 他那边是三十分钟 噢三十分钟噢好的那你要超出的话是一分钟是多少是一毛五还是多少 
