一个您好请问您稍后宽带办理还是咨询是是办理我做的是幺八八的套餐原来有送宽带的是吗哦 您要办理的那个地址哪里报一下 请问好好静安区金山路 十七号省军区第六感觉吗稍等一下七 
您好很高兴您服务 诶你好麻烦你帮我这个我现在这个套餐七十九块的他的流量还有每个月电话有多少分钟你发个信息给我喂 你好公司呃您好能听到吗啊可以啊可以二号您的电话已经接通请讲 我说麻烦你把我这个套餐的那个一个月比如说可以打几分钟还有那个呃流量多少什么发一个信息给我还有没有别的套餐我想换个套餐因为这个套餐一个月什么只有两百分钟啊不够用 
您好很高兴您服务 啊那我等于说还有什么流量套餐 呃您是流量不够想要补充是吗 我就下个月的下我想要下个月的 
您好 诶你好我想问一下我这个这张卡的这个流量的情况我这个卡有那个全国的流量吗 本机吗 没有哎对对对对对对本机 
您好请讲 哎你好那个我这边是有个什么套餐里面有个和阅读青春阅读的这个什么东西呢 呃对有这个 这个要要收费吗 
您好请讲 喂你好 您好 呃我想请问一下你那个有一种套餐是一百三十八块的是吧 
没有你好请说呃您好 为您服务那我就现在学校吗说这个每个月的流量套餐那如果用然后我想问一下有没有二十四什么什么套餐可以流量包月多一点的 额我给您马上看一下好 知道哎唉呀 
您好请说 你好他今天又帮我办理一个五八套餐的那个它是那个是怎样的会啊 它是下个月生效的它有的 生效 
您好请讲 我问一下啊我这个手机的有个套餐是一万两千分钟的校园wifi是什么意思呢 呃一万两千分钟先帮您看一下噢它这个就是两百个小时嘛就上网时长那您要连接那个cmcc异地优或者哎不在是校园网要登录上去才能用那您要先开通这个那个校园网您之前有用过吗 我你昨天试了一下然后马上会扣钱餐还是说啊一兆丰零点一元 
您好高兴为您服务 兆诶您好 哎你说 我想问一下有个不是有九十九元那个有办那个流量不是那个宽带业务的是上门来上门来弄无线的是吗 
您好很高兴为您服务 你好我想问一下我们这移动有没有那个流量包月 再见嗯有包月的这个三十块一个g五十块两个g如果加油包就十块一百兆 不是包月就是没有那个无限量的有没有那个wifi 
您好很高兴为您服务 你好我有些东西我要我不懂得问你们一下噢 您说 什么叫增值业务业务费呀 
您好请说 你好那个有没有就是说比较划算一点的那种套餐呢我现在每个月用流量的话它差不多要三十g的样子但是我这个套餐的话只有七百兆 您如果是说话这个要改流量套餐的话我建议您去改可以考虑改成一百三十八的本地流量不限量分钟数也多有一些总共一千两百分钟 噢然后那个流流量流量多少 
您好您请说 诶你好那个我想问一下它呃这我这个套餐的那个流量一个月是多少 您的套餐的话流量的话是七百兆 那一个月七百兆是吗 
您好请讲 你好现在现在有什么呃流量套餐的推荐吗 好的我帮您看一下那您好女士您是月底使用对吗 啊对现在要用 
您好很高兴您服务 你好问一下那个三十八元那个五百兆流量的套餐现在有没有什么升级好像是天生升级是剩了多少 现在升级套餐的话可以办理的是五十八元的三个g的流量打电话有四百分钟 半个g剩下就根本用不完了不是不是有不是在三十八元天天像三十八套餐一点五g流量这个是促销活动 
您好请讲 我不知道啊这个套就是这种手机套餐你们现在最便宜的是什么 之前有包含流量最低十八块钱一百分钟一百兆流量 我不是没办法流量 
服务 喂你好嗯那您说 呃我我想咨询一下最近流量什么套那个流量的比较优惠的 二十呢流量比较优惠的话我们现在目前有那种正常流量套餐有三十元的话一个g的流量包今天开通按天数折算 
嗯您好请讲 喂你好我这是我这个卡是那个四七七十九块钱七十九元套餐呢它那个流量都是省内才才能可以用的是不是啊 嗯对没错 噢我我一直在广州这边工作的事儿是 
您好高兴您服务呃这样子的我想了解一下一百三十八的套餐有这个吧 有啊 可以办理宽带吧是有赠送宽带吧 一百三十八没有赠送宽带 
嗯您好请讲 那我这边我这个流量包 已经大概需要多少兆的人告诉我吗 有多少多一点的 
您好请问需要什么帮助您好请问需要什么帮助 诶你好麻烦你帮我查询一下看看我这张现在是幺三八的那个流量是多少 在本地不限量国内通用的一个g 噢本地是不限量的对国内一个g包括包括那个视频什么都没见谅了噢 
您好有什么可以帮您请说 哎你好请问是这样子的我的手机昨天有收到移动的一个短信噢说什么什么星级身份原因 呃这个是什么意思啊我我跟您说一下它这个是需要呃星级是是呃您是四星级身份噢我们有最高五星级噢您四星级因为呃我您消费比较高呃然后就是这个信息主要是可以欠费时间的可以欠多久还有欠费额度可以欠费可以欠多久那种信用度 噢没有什么其他的意思还有 
你好 哎能不能帮我看一下这边有流量优惠嘛给我开通流量啊 帮您看到这边有参加了一个六十元六g的流量活动那这个要用完了还没有啊还剩下三十五兆您这边把它用完之后可以再办一次 还可以办一次 
您好很高兴为您服务 诶您好我想请问一下我们这边有没有什么一种业务是可以说防止别人恶意用我的那个手机号码去注册就在什么乱七八糟的东西这怎么怎么去那个 这没办法这个现在注册它都会发一个验证码给您嘛然后获取验证码才有啊 是啊就是一直不断的呃一起帮我注册然后不算的有收到这种验证码那有没有办法说给我这种先先暂停关闭掉 
你好请说 行哎你好我想问一下现在三十八块钱的套餐它的免费是三百分钟一百分钟 三十八吗三十八新新版的那种它通话是国内一百本地两百合起来有三百分钟 噢那它我觉得我这个我是原来用的时候它只有一百分钟啊 
您好很高兴为您服务 喂你好有什么可以帮您你这有什么流量加油包 呃其实您用的很多啊我建议您的话有一个流量包挺好的六十块钱有六g流量可以用半年噢 不要那个太多 
您好您说 噢那个客现在就是有有没有什么其他的流量套餐 最划算的是一个六十块钱六g流量可以再办可以在一百八十天之内都可以用 六十块钱然后六g对我用全国接那还有没有其他的 
您好请说您好 哎您好帮我查一下有什么上网呃流量套餐吗 噢您在目前套餐的话是三十八元的我建议您可以改成五十八的套餐下个月生效 呃不用了我已经改了十八元的就是呃有没有其他的这种流量啊 
你好请说 喂请问一下有什么这个流量都有国内的还有那个省内的 您现在套餐里面的流量是五百兆全国的省内的话那个两个g赠送的这个只能在福建省内用 呃在福建省内就可以用了对不对对对呃除了那个省内就不能用了是 
您好请说 呃你好我想问一下我订的那个八块钱的那个套餐有没有包括来电显示费啊 呃有啊有包括呀 已经包括了还有那个我想问一下那个我的那个就是九月份的消费的话有一个移动数据套餐费二十元是什么东西啊 
您好请讲 你好我想问一下有什么那个优惠的那个流量套餐 因为流量现在有一个六十块钱六个g的半年包就是一百八十天之内使用有效这个比较划算 六十元六个g 
您好请讲 喂你好 我跟你 问一下就是说我们是一直半年到幺八八的套餐了 
您好请讲 喂你好请问一下我这个家校互联是不是那个校讯通啊 对呀 我都取消了怎么他他都没取消这个月啊 
你好请讲 诶你好问一下就现在有什么流量包 呃您要开流量包是吗我们有个流量噢六十块六个g的流量 是全国的吗 
为您您好很高兴为您服务 诶你好我问一下我那个五十八块钱五十八块钱套餐里面的流量是多少 我帮您查一下 哎好嘞好嘞谢谢知道这个取消的就不要用那个还还 
您好高兴为您服务 呃您好我问一下现在那个套餐里面有个三十八元套餐说呃升档可可办理什么一一g的跟多少那那个是怎么回事啊 就下个新飞享三十八套餐是一个三百分钟本地拨打国内电话跟一点五个g省内流量的这种 噢就是两个g的省内流量每个月吗 
您好很高兴为您服务 啊哎你好我想问一下你你们老用户办理的狗屁流量 有啊一百三十八现在确实不是流量老用户也可以办理啊 一百三十八的话是有包括什么之类的 
您好请讲 对哎我刚才查了一下你我那个流量是包多少 一百五十八这个嘛还是七十元的 我是话费是一百五十八号还有七十元是什么 
啊喂你好你好呃现在有什么有什么套餐啊我现在用的套餐是四十八的套餐里面是只有三百兆流量是吗 嗯没有您四十八的话是本身套餐里面是三百兆没错然后但是您这个月是有另外或者哪些省内流量有另外赠送的一些流量对如果是单单套餐来说是只有三百兆 噢我知道呃然后现在有什么什么套餐啊 呃先生如果说您要流量在多一些的话有呃五十八元的那种有三个g的流量五百兆全国的再加十二点五g省内流量这个是五十八的然后四百分钟一百分钟通国内通话还有三百分钟本地打国内通话 
您好请说 诶你好我请问一下我这个是专门用流量量的那个卡一天不是一个g的呀 信 我这个最近怎么怎么天天好像都流量都要超了要超量好像都没有怎么用流量怎么超了会超了游戏啊一个g不是啊 
您好您说 你好有没有什么流量包是本月本月现在马上要使用的 呃本月要用的流量包是吗 对对对 
您好很高兴服务 喂你好问一下噢那你你们你们从移动刚给我发那个信息那个幺三九邮箱是什么意思呢 因为我们手机上都是有这个手机的邮箱幺三九邮箱它有一些那个一些信息会默认发送到幺三九邮箱那个话费账单吗它会默认发送到幺三九邮箱的如果您不需要这个账单发送到幺三九邮箱的话那我们这个可以帮您把这个发送邮箱的这个信息给它取消掉 噢 
诶您好很高兴您服务 我想问一下就是那个那个呃一个g是一千二十四兆还是一千兆啊 一个g的一千零二十四兆噢那没问题了噢好谢谢啊好吧行不客气没事的啊再见哈嗯 
您好很高兴为您服务 诶您好我想问一下我这手机的套餐现在就是说那个流量是多少一个月 七百兆 是七百兆是吗然后那个通话呢 
您好请说 喂你好诶我我们流量了怎么办能不能买的流量啊 呃流量可以啊您大概需要多少兆流量呢 得比较优惠的什么流量可以没了 
很高兴为您服务诶你好我问一下这个套餐我呃我就是说想办再一点的套餐吗 呃宽带一点的三十八上去了有五十八的五十八是四百分钟加上三个g的流量 哎喂诶不是有一个那个八十八的那个那种套餐 三十八有三十八一千二百分钟加五g的流量 
有分为您 您好请说 哎你好问一下呃移动公司这这边是那种一次性的那个呃就是当一个月的那个呃流量套餐支持 您是说只要这个月的当月流量吗 
嗯您好请讲 哦就是我想问一下你现在那个八十八的套餐是这是怎么分钟数多少流量多少啊 稍等这边帮您看一下什么 噢您好 
您好请讲 喂你好我想咨询一下就是移动套餐里面有个咪咕特级会员它是什么东西啊 咪咕特级会员是一个彩铃的这个他现在是我们公司这边赠送给您的然后活动的话是到十二月份到期如果您不需要的话等您到十一月份的时候来电取消就可以十一月份的时候取消 噢你说它是赠送的吗 
您好请说 诶我想帮我另外一个号码查一下我的套餐是什么内容 可以的业务密码知道吗女士 知道 
您好请讲 你好 你好 我问一下你那个我上次那个办的那个套餐不是说什么九五最低消费九十元那个什么套餐啊那个 
呃您好什么帮到您 哎你好我想问一下现在有什么那个流量费优惠的 您的卡都在哪儿用啊是在泉州 我在不是我我是没有在泉州 
您好请问您是要新装宽带吗 噢我想咨询一下宽带你们这边宽带是什么套餐有没有什么套餐呢 宽带的套餐是这样子我们现在是有办一个指定的和家庭七十九的套餐那我们活动的合约时间是两年两年期间之内的话是有免费赠送五十兆的宽带以及互联网电视服务这样子的套餐 诶那如果安装网的话它一年是多少呢 
您好请说 诶喂您好呃我想问一下就是我那个五十套餐里面就是有自带一个来电来电提醒啊 请稍等一下 噢 
诶请讲 哎 诶您好请问什么可以帮到您 哎我这个这个流量是多少这个套餐啊 
您好请讲你好 诶你好有什么可以帮您呃就那个套餐我原来套餐这种如果说流量流量多一点分钟数少一点是像类似的还有哪一种套餐 您这个幺五八上网的本身就是骗流量多的 我是那个两g是吧 
你好 你好诶我这个手机卡就是是什么流量卡是吧我这个套餐能换一下吗 想换什么样的 就是说变更其他的套餐吗 
您好请讲 哎你好有什麽有什么现在有什么套餐吗就是流量套餐全网全全国通的那种 早一点就十块一百兆多的话我们有三十块一个g五十块两个g那种流量包是全国通用的 没有我要的是那种套餐 
您好请讲 呃喂你好我想问一下你们那个八十八的套餐我要去上个月跟我说是送一千两百分钟的话啊呃那个分钟数吗 对啊一千两百分钟三百分钟国内通话九百分钟在本地打国内嘛那您目前这边分钟用了还是一千 噢就九百分钟是什么省内的是吗 
喂你好什么帮到您 喂您好我想问一下刚刚一个什么电信的短信发过来他说他他说那个一个套餐是那个八十八元有一千多分钟的通话费还有一个g的流量是吗 恩对有叫新飞享八八套餐 噢噢那那那那那它就是它下个月会帮我直接直接今天没 
嗯您好请讲 哎你好我想请问一下就是你这边有新的套餐就是五八然后三g流量是吗 噢游戏飞享五十八的 啊对我要改这个套餐 
嗯三十八问正现在是不是有个那个三十八套餐的现在就办理了我查三百分钟流量啊三百分钟通话一点五g的那个套餐呢 这个是我们新飞享三十八现在有这个套餐有的 有啊恩对那我这个怎么这么差劲啊 新飞享三十八它是针对新入网的或者是这个本身套餐低于这个套餐才能改您目前已经是八十八改不了这个三十八套餐的 
您好请说嗯 你好 您好请说 嗯知道我今天要去香港喂你好呃坐车再两天的时间因为明天晚上就换那有什么套餐可以使用了 
您好请讲 喂你好我想问我想帮我看你看一下有没有什么流量就是我现在想开那个流量再开一点 嗯现在开通的话只有加油包啊十块钱一百兆还有一个就是六十块钱六个g用半年的只有这两个可以开了 噢那你帮我开十块钱的那个吧 
嗯您好请说 肯定地方出来 嗯您好 呃请问流量不够买流量买哪一种的这些多少 
您好请问什么帮您 我想问一下这全球通的套餐都有哪哪几种啊 啊比较多种您如果是想要了解的话可以去下载一个我们幺零零八六客户端我想你给我便宜的 那种是多少 
呃您好请讲 喂我想问一下那个咨询高清通话那个是什么 它这个高清语音通话的功能就是日子比如说您跟我正在通话过程当中那您手机也可以正常上网 噢会不会休息 
您好高兴为您服务 哎你好是这样子我想说我现在是三十八块套餐现在还有什么流量比较多分钟数比较多的套餐吗 其实像您这样的话目前如果说比较多的建议您的话可以改成a一下您下个月改那个新飞享三十八套餐就比较合算了 嗯那个是多少 
您好请说 喂你好我想问一下我那个流量是要开通什么流量比较划算我每个月用了这么多 有赠送帮您看一下恩那您现在还剩下三点五g的流量建议您先用的帮助完以后到时候可以再重新订 那我为什么我这边有下载那种中国那就是有现在那个有流量的为什么我都充不了五十块多少优惠的那个给我什么充不了 
您好请讲 喂您好呃想请问一下这边你们这边有什么流量流量套餐 流量的话比如说三十元一个g五十块两个g等等都可以的 噢你们流量套餐可以发个短信到我这边来吗我看一下要求呢 
您好你说 诶喂您好我想问一下你们八十八块的月租套餐是多少g流量 嗯现在您这款是新的八十八套餐人如果在福建省内用的话是五个g流量然后的话是全国打全国电话是一千两百分钟 不是有一种套餐我们有一种套餐是无限流量的 
吧嗯您好请讲 呃您好帮我看一下那个流量套餐都有都有哪些 您现在我看一下您要加流量是吗 噢对我现在不是没流量了嗯对 
你好 您好很高兴为您服务哎我那个 那个幺零零八六给我发个信息什么季度是包月是什么意思啊 稍等我看一下啊套餐包月的哎谢谢您 
您好请讲 没错 你好 你好我想问一下你帮我查询一下这个手机里面有一个三千语音三千分钟用是什么东西啊 
您好请说 噢没女请问一下你现在移动公司有推出说流量我之后好像是几十块几个g的那种流量吗 几十块钱一个g我们都是有一个十块钱一个g办半年的也就是六十块六个g半年有效的 嗯是当月生效还是 
哎您好请说 我我这个套餐要改便宜的有什么套餐 嗯我看一下啊嗯那您这边还需要流量吗 不需要流量我这个在家里 
您好很高兴为您服务 喂你好能是啊呃请问一下你们这里那个流量包最大是多少之前一个是哪个那个要钱啊 那流量又便宜又多的是吧 喂 
您好很高兴为您服务 我想问一下你们 手机流量是不是使用嗯嗯呃您要查什么没有听清你说的 流量我手机流量什么使用完了 
您好请讲 哎你好问一下现在是不是有那个这张卡对吗 什么卡 月租啊就是月初呃杨 
您好请说 诶你好我想问一下现在有没有比较优惠的套餐啊就流量比较比较多的那种套餐 大概要多少兆流量三个g的号码 基本一个几期就可以了 
您好请讲 就是我这张卡是这个流量套餐还有通话时长就是怎么说的 呃请稍等帮您看一下本机的话您这边噢就是分钟数呢是一千两百分钟然后呢流量是国内打国内的分钟数流量是五个g的省内流量 一个g的省内流量噢那我现在不是我现在不是外省的话有办呢这样子的 
您好请说 哎你好我想问一下刚才你那个幺零零八六给我一个信息啊他说我什么这边有申请了二零一七什么胸为什么这个 就等于您套餐有更换的意思就是您这张卡本来是三十八的一五版就一百分钟一百兆流量比如说下个月那个三十八也是一样的钱也是三十八块但是下个月那个分钟数变多了变成有三百分钟流量会变成有一点五g 就流量刚才没有发银行给我的那个是什么给我那个呃那个国内流量才一百一百兆啊刚刚看一下那国内一百兆省内流量一千四百多兆 
嗯嗯嗯嗯您好请讲 呃美女你好我问一下那个我这个流诶现在这个月底了我这个流量用的不够我呃那个流量包有十块的是多少兆 十块钱一百兆 噢啊那那那呃那那帮我申请天津二二十块的噢二十块的是多少 
哎您好请讲 喂你好呃你们现在不是晚上有有两元一g的流量怎么办呐 两元一g 嗯嗯 
您好很高兴您服务 哎你好我想问一下就是你们那个移动是不是有一个幺三八的套餐那个流量是无限流量然后通话分钟数一千二百分钟 对啊您已经办理了下个月一号生效 那个就是昨天那个给我打电话他说好像是就是如果说我不想用这个套餐的话就是转为以前那个八十八的套餐就转不了是吧 
您好请讲 您好想问一下我现在这个套餐是几g的流量啊 目前您套餐流量是两个g的然后您这边的话额外又送了一个一百兆但是您下个月的话改了我们新飞享的一个八十八套餐流量加起来如果都在福建省的话总共是有五个g下个月的套餐五个g 噢这样子啊那我那我呃下个月开始已经是八十八块钱的套餐的这个 
您好很高兴为您服务喂你好诶先生您好诶我我想问一下现在还有没有 那个二零一七版的那个那个那个什么任我用套餐啊 呃有啊多少钱的就是要相什么时候幺三八幺三您现在用的这种 噢 
您好请讲 噢喂你好 您好请说 噢我这边我想查一下我这个超级流量王就说不是一天一个什么一块钱的吗 
您好高兴为您服务你好诶 呃套餐那里面也有都是什么的 比如说哪些收费的业务是吧 呃因为我那有有一个三十的套餐是不是啊 
您好请讲 喂你好 您好请讲 诶我问一下现在还有我流量可以呃就是说比较用的嘞有什么套餐 
好诶您好很高兴您服务 喂你好我想问一下幺零零八六现在有一一个套餐三十八元的有有三百分钟啊 对啊三十八元的那个通话时间是没有三百分钟呃有三百分钟它是那个叫新飞享三十八的流量五百兆要改吗 噢有是不是啊 
您好请讲 哎我想问一下我这个现在这个九十九套餐是新版的还有什么优惠的那个 新版的您现在这个套餐是新版的九十九它有两个g的流量元话费的一个g省内的还有分钟数是三百分钟 三百分钟那还有赠送的吗不知道另外还有赠送几百分钟啊 
您好请说 诶你好你帮我看下我这个手机号的套餐流量每个月是多少 我看一下您现在用的是十八块钱的套餐 对是 
不用您好请讲 喂你好 有什么可以帮助到您 就是那个你们有流量有什么套餐呢 
您好请说 那个有那个月底的时代加油包吗 月底的加油包那这个的话等到二十五号才能开有个月末流量包七天一个g的十块钱 对二十五号 
哎你好 诶我想问一下我这个号码三十八套餐里面还有没什么其他赠送的什么东西啊 呃行一百分钟本地打国内电话五百兆流量来电显示其他就没有了 噢就一百分钟本地打国国内还有五百兆流量其他都没有了噢 
哎您好请讲 现在有那个新套餐是不是 没错是的我们有新套餐五十八的八十八的都有 五十八的是是什么样子的 
你好请说 诶你好我是想问一下不是有一种三十八的送五百兆流量 呃对三十八的五百兆一百分钟 然后我这这个人在上面这样这样子改吗 
您好请说 喂你好诶为什么客户反映说诶接到我电话或者他打电话给我他他手机上会收到你们中国移动的什么短信 呃这个讲彩印功能这个叫彩印功能对原先四十八套餐里面有包含有包含那我现在帮您取消掉立即取消 噢是没人接到我的电话都会有那种短信吗 
块哎您好请说 诶我想问一下有没有那种包半年的那种一天的那个全国流量套餐 有啊六十块钱六g一百八十天之内有效 嗯还有其他的 
你好诶你好可以喂恩你好 诶你们是不是有那个什么尊享那个新飞享套餐然后是 嗯 三百分钟那个国内拨打电话是吧还是怎么样 
嗯好谢谢哎您好请讲 嗯问一下我现在这套套餐是怎样的是三十八块的那个吗 对您是三十八的飞享套餐 我我知这个飞享套餐能 
您好请讲 呃我想问一下这个套餐有什么套餐呢我想改一下套餐 呃您是要改低一点的还是说要改高一点的 最低的是怎么样的 
您好请说 哎你好我想问一下我这个流量是什么是怎么样的 您这个的话是一天扣一块钱有五百兆的省内流量 如果我不开的话就没扣是吗 
请按你好请讲你好你好我想问一下咨询一下 我想问一下我这个手机的就手机短信的服务中心号码是多少短信发不出去 噢那您能收得到吗 收得到 
咱们这个 您好请讲 哎你好我想问一下现在有没有五块钱的流量包啊 加流量包最少的是十元一百兆的 
早上好 诶你好 嗯你好 诶请问一下我这个五十八块钱的套餐有没有包括那个来电提醒了 
您好很高兴为您服务 啊我这个套餐的是不是两五十八的流量多少这流量怎么还会跑到现在还没还没怎么用流量怎么会超呢 您这个是三十八块钱的套餐每个月只有五百兆流量噢然后这个月已经用完了你要不要另外的话加二十块钱我们这有做活动可以多两个g活动是半年时间每个月二十每个月两个g半年之内不能退积分不累积这样子 如果不是五十八的套餐啊啊 
下午还有什么帮助您 喂你好 请讲 不要现在人家不是有一个五十八块套餐都是一百分钟几个g的流量因为我这个八八套餐三百五十分钟呃三百多流量 
您好请讲 喂你好我想问一下但是开机开机应急服务是什么 就是您现在当前已经欠费停机了我们可以帮您先联系一下就帮您先做个临时开机让您可以正常拨打一下电话然后可以接直接先去缴一下话费 那为什么什么通五元变成一百零零是什么 
你好请讲 诶您好我明天要去那个金门然后金文旅游然后说要要开通哪个可以可以打电话用是不是 要开国际及港澳台的长途漫游功能啊开完之后的话带出去才有信号 那那开这个要多少钱 
您好什么可以帮助您 你好我想请问这个嗯去香港的漫游资费有什么套餐吗对就网络 要去多少天 四那个四五天了 
你好您好请说您好 你好我问一下我这个八十八的它现在不是有那种什么优惠的那种那个什么套餐吗流量多的那种啊 噢您说的是新飞享八十八元赠送五个g流量加一千二百分钟是这个吧 对啊 
呃您好 诶现在你帮我查一下是不是有那个八十八的套餐的无限流量的 啊没那个是没不是八十八的它是本地它原价是一百三十八您说的八十八是原价一百三十八今年返还给您五十块钱了如果您自己办的话要办一百三十八的 噢就诶他不是不是不是现在又停机这一款嘛然后都一直都是八十八的那种的 
您好高兴您服务 喂 您好 怎么那么卡 
您好请讲 诶您好我想咨询一下我现在去这个八十八块的那个什么套餐吗十位预约套餐那什么吗你这个刚开始的我想问一下我如果分钟数少一点流量多一点这样行嘛 没有它八十八这种已经算是流量多的了五个g啊 五个g过去到那些其实我能不能把那个分钟数少一点然后流量多一点这样可以吗 
您好请说 我想问一下最近有什么优惠套有优惠手机套餐啊 比如说再往上升的话有新飞享三十八 那个是流量了哦电话是怎么样的 
噢你好请说 嗯你好问一下啊我每次充话费的时候这边有一个嗯中国移动和包支付是什么意思啊 和包支付是手机上的一个和包账本啊 可是我没有开通这个啊 
为您服务再见过来 的你好啊先生 我们那边现在是有个干什么套餐五八套餐的那种是吗 有五十八的套餐它是福建省内有二点五个g全国五百兆然后三百分钟漳州打全国一百分钟全国打全国 
谢谢咱你好 呃我想问一下你这个有没有十几块的套餐 呃本机没有十几块的套餐是吗 就一个月有没有十几块的套餐 
嗯很高兴为您服务您好 你好就是我这个手机啊然后我儿子在玩吗合龙一号流量嘛噢我想开通有没有最好的流量啊就是说流量包比较多的 那您都在宁德用吗 对啊都有在用啊去 
您好请说 喂你好请问一下这个现在八块钱的有两种套餐是买两种套餐呢 像您八块钱是这个飞享套餐还有一种是家园卡八块钱 那能帮你发到我手机短信进来 
您好很高兴为您服务 哎你好我问一下你现在这个有个新的套餐是什么五十八元 三g流量了只有这款套餐四百分钟和三个g流量啊 噢还有一个是八十八五g的是不是 
您好请讲 这样不够用还有没什么套餐 呃您是要开这个您使用的是吗恩不是其他的有没有什么呃有我们有那种大一点的流量包它是一次性扣六十块扣完以后就不再扣了有六个g的流量在六个月之内给您用 六个月以后 
不客气那请说 喂你好 呃您好 我是咨询一下你们是八十八块钱然后是流量用流流量就是好像是不限量的是不是 
您好请讲 喂你好没有诶请问下就是现在有一个五十八块钱的套餐吗 有五十八新飞享套餐是有包括流量上去拨打电话有四百分钟的 噢然后还有吗 
昨天您好请说 我我想问一下我那个手机套移动座机流量套餐五十块五十块是什么意思啊 好我看一下 呃 
您好请说喂呃您好先生您好可以听得到吗 这听不到啊好的哦喂 你好 回复 
其他您好很高兴为您服务 诶你好诶我问一下咨询一下那个任我用幺三八套餐它这个是本地流量不限了 嗯对的 它那个如果怎么看电视了看电影或者晚上才东西只要是在本地都是不限量的是吗 
您好很高兴为您服务 噢我就想问一下那个套餐呃我是幺五八的套餐吧我如果说想换一下别的那个套餐你们能那个简单的那个给我介绍什么或者发个短信过来什么样的我给您发积分反正还是全球通嘛就是包月的那个金额像要拔下来有几档而且那个是分钟数跟网络是个多少 号码的话现在都是大部分的使用时间还都是在宁德这边嘛 呃 
嗯您好请讲 你好嗯嗯问我这个手机很多就是骚扰电话这个有没有这个功能帮我开一下啊 有啊但是我们这边上网老是全部号码都会被屏蔽掉您的朋友打电话过来要通过您是否接入他才六进行接通那这个是有一个就是空间软件的一个呼死你防护软件没有要帮您打开吗 嗯嗯那如果说其他人打电话也会也会被拦截是吗 
嗯嗯您好有什么可以帮您 呃现在有没有什么省内流量套餐 省内流量套餐吗我们这边如果再办加油包的话都是国内的流量啊 没有省内的吗 
您好很高兴为您服务 那我上次不是申请的那个什么幺三九套餐那个那个宽带多少装能不能那个装那种无限不是无限wifi那种的 呃当时是什么原因不能装的是说因为线路问题还是什么 没端口啊 
您好有什么可以帮助您 你好 啊有什么可以帮助您 之后就只有一个那个七其他用户的一个套餐嘛然后说做那个有有个套餐是幺三八然后佳园佳运宽带幺幺三八一二百分钟无限流量的无线吗 
您好很高兴为您服务 哎那你现在移动有没有无无限无限流量的套餐是多少啊 那目前只有本地不限流量和国内不限流和省内不限流量的 本地本地的就是我们宁德的话 
您好很高兴为您服务您好请问 一下噢呃呃问你们有推出一个套餐是八十八元五g省内流量一百二十分一千两百分钟的话是那个套餐嘛 呃有的 那现在我能改吗 
您好 请问一下现在全国有这种呢八元套餐是不是 八元套餐有的您是它那种是没有流量的先生你要改那种的吗 还有呢没有流量还有什么送什么吗 
哼您好很高兴为您服务 那个看一下这个有什么流量给我加一个流量 嗯好不充包的话十块钱是一百兆不够的话可以开流量包有八百多兆的八百多兆十九块七毛三 那你给我开一下就开八百兆了吗那个就就下个月取消就可以了 
您好很高兴为您服务 那帮忙安新东开一下三七八 好的请稍等 麻烦问一下它现在的套餐有没有流量我到人家的 
您好请讲诶你好 诶问一下我这个就是无线网这样子的 这个叫什么 跟那个那个不叫漫游移动套餐就是我去外省的话呃有没有什么优惠啊 
编号什么问题你好 麻烦请问一下有没有夜间流量包便宜 呃夜间流量包是吧 哎 
您好请讲 啊请问一下你们移动公司是不是有一种套餐是不是五十八块四十四百分钟咨询流量那个 呃是有个新的套餐它是说五十八然后有省内的话总的是三个g然后分钟是说了是一共四百分钟 那四百分钟是专门打移动的还是 
您好你好我想问一下 嗯请说 我想问一下我我不是我还有八十八百多兆流量是什么流量啊 我看一下嗯嗯是那个省内闲时流量在网上夜间十一点过后到第二天第二天的六点五十九分五十九秒手机上网的流量 
很高兴为您服务噢有外可以忘记接可以呀恩你好这个五块什么什么意思 女士您好请问可以听得到吗 块的了哎你好我想就是想说现在因为我那现在我流量不是已经超过了吗我是想问一下现在有什么套餐流量可以升级的 你你现在是八十八的再往上升就剩一百三十八了 
您好很高兴为您服务 哎你好那个就是你这个手机套餐里面的流量不是用完了嘛那个有有诶有没有说像别的那种套餐就我就不不是说对它办那个套餐是无限流量的嗯嗯一个月是十块钱还有多少钱就无限流量的它那个卡是多少钱的卡 嗯目前的话我们无限流量的话就只有两种一个是幺三八的是本地流量不限量使用就是在福州以内流量不限量用还有一种的话是一百八十八的是在福建省内流量不限量用 噢 
您好请说额喂你好诶 噢我这个我这个手机这个卡上的是在校园里面无限流量吗 然后呢 然后我刚刚就是用流量看视频然后就短信一直来然后给我显示扣了我几十块 
您好请讲电话 您好 喂你好 呃请说 
您好请说您好感谢来 你好那个请问那那个有有一款那个八十八元的套餐是四g流量的对吧 八十八套餐您应该说的是新版的一千两百分钟通话流量五个g那款 对对对 
您好请说 诶帮我查一下我这个套餐它是不是这个哎是是这个无限流量的它是是在哪个区域范围内用啊 宁德零五九三范围内流量是不限量的 发也可以了 
哎 您好请说 你好就是现在那个流量不够用现在有什么优惠的就是呃有开通流量包的吗 我流量包的话您现在是吧 
