一个您好请问您稍后宽带办理还是咨询是是办理我做的是幺八八的套餐原来有送宽带的是吗哦 请问好好静安区金山路 
您好请讲 有四百分钟怎么您这个是那个新飞享套餐它只是全网高的更改不支持通常更改的因为您目前已经是办理三十八元套餐就更改不了那个注销三十八元套餐只能往高的更改比如说五十八块钱那个您可以更改 
您好请说这样 噢不好意思没太听清楚是什么费用 
您好请讲 它是这样的 
中午好请讲 你好 
您好请讲 嗯可以开那个包月套餐有三十块一g或者五十块两g噢 
很高兴为您服务 呃宽带您现在是要申请我们中国移动的宽带是吧 
为您服务 诶您好 
您好很高兴您服务 本地流量多的套餐呢嗯就是我们现在有个八十八的套餐里面五个g的流量 
你好您好请问什么可以帮助您 轻松卡吗 
您好请讲 嗯要开通一个国际及港澳台的一个漫游功能您这张卡已经有开了恩 
您好请讲 呃幺八八有一款是赠送一千两百分钟国内通话流量赠送省内不限量国内是赠送两g的 
您好请说 呃您现在这个是幺三八套餐一百三十八元套餐 
您好请讲你们问一下最近有没有什么套餐套餐是吧是啊您现在用的是一百八十八的套餐呃然后流量还有没有没店铺也比较便宜 因为我看到内用流量比较多根据您自己的消费情况来说这个一百八十八的是最划算的 
晚上好请说喂你好我想问一下我 您稍等一下您稍后补充这个月的吗还是嗯嗯我看一下你刚说我们现在有一种流量活动原价五十块两g的然后他现在可以连续六个月每个月返还三十元等于说您只要一个月支付二十块钱这个活动如果有参加是下个月才开始的您可以考虑一下 
您好请说 你好 
您好请说 啊彩铃功能就是每个月都有开的是不是我打给你的那个我可以听到歌曲的那个一个月十五块钱 
您好很高兴您服务 你好公司呃您好能听到吗啊可以啊可以二号您的电话已经接通请讲 
您好很高兴您服务 呃您是流量不够想要补充是吗 
您好 本机吗 
您好请讲 呃对有这个 
您好请讲 您好 
没有你好请说呃您好 额我给您马上看一下好 
您好请说 它是下个月生效的它有的 
您好请讲 呃一万两千分钟先帮您看一下噢它这个就是两百个小时嘛就上网时长那您要连接那个cmcc异地优或者哎不在是校园网要登录上去才能用那您要先开通这个那个校园网您之前有用过吗 
您好高兴为您服务 哎你说 
您好很高兴为您服务 再见嗯有包月的这个三十块一个g五十块两个g如果加油包就十块一百兆 
您好很高兴为您服务 您说 
您好请说 您如果是说话这个要改流量套餐的话我建议您去改可以考虑改成一百三十八的本地流量不限量分钟数也多有一些总共一千两百分钟 
您好您请说 您的套餐的话流量的话是七百兆 
您好请讲 好的我帮您看一下那您好女士您是月底使用对吗 
您好很高兴您服务 现在升级套餐的话可以办理的是五十八元的三个g的流量打电话有四百分钟 
您好请讲 之前有包含流量最低十八块钱一百分钟一百兆流量 
喂你好嗯那您说 二十呢流量比较优惠的话我们现在目前有那种正常流量套餐有三十元的话一个g的流量包今天开通按天数折算 
嗯您好请讲 嗯对没错 
有啊 一百三十八没有赠送宽带 
嗯您好请讲 已经大概需要多少兆的人告诉我吗 
您好请问需要什么帮助您好请问需要什么帮助 在本地不限量国内通用的一个g 
您好有什么可以帮您请说 呃这个是什么意思啊我我跟您说一下它这个是需要呃星级是是呃您是四星级身份噢我们有最高五星级噢您四星级因为呃我您消费比较高呃然后就是这个信息主要是可以欠费时间的可以欠多久还有欠费额度可以欠费可以欠多久那种信用度 
你好 帮您看到这边有参加了一个六十元六g的流量活动那这个要用完了还没有啊还剩下三十五兆您这边把它用完之后可以再办一次 
您好很高兴为您服务 这没办法这个现在注册它都会发一个验证码给您嘛然后获取验证码才有啊 
你好请说 三十八吗三十八新新版的那种它通话是国内一百本地两百合起来有三百分钟 
您好很高兴为您服务 呃其实您用的很多啊我建议您的话有一个流量包挺好的六十块钱有六g流量可以用半年噢 
您好您说 最划算的是一个六十块钱六g流量可以再办可以在一百八十天之内都可以用 
您好请说您好 噢您在目前套餐的话是三十八元的我建议您可以改成五十八的套餐下个月生效 
你好请说 您现在套餐里面的流量是五百兆全国的省内的话那个两个g赠送的这个只能在福建省内用 
您好请说 呃有啊有包括呀 
您好请讲 因为流量现在有一个六十块钱六个g的半年包就是一百八十天之内使用有效这个比较划算 
您好请讲 我跟你 
您好请讲 对呀 
你好请讲 呃您要开流量包是吗我们有个流量噢六十块六个g的流量 
为您您好很高兴为您服务 我帮您查一下 
您好高兴为您服务 就下个新飞享三十八套餐是一个三百分钟本地拨打国内电话跟一点五个g省内流量的这种 
您好很高兴为您服务 有啊一百三十八现在确实不是流量老用户也可以办理啊 
您好请讲 一百五十八这个嘛还是七十元的 
嗯没有您四十八的话是本身套餐里面是三百兆没错然后但是您这个月是有另外或者哪些省内流量有另外赠送的一些流量对如果是单单套餐来说是只有三百兆 呃先生如果说您要流量在多一些的话有呃五十八元的那种有三个g的流量五百兆全国的再加十二点五g省内流量这个是五十八的然后四百分钟一百分钟通国内通话还有三百分钟本地打国内通话 
您好请说 信 
您好您说 呃本月要用的流量包是吗 
您好很高兴服务 因为我们手机上都是有这个手机的邮箱幺三九邮箱它有一些那个一些信息会默认发送到幺三九邮箱那个话费账单吗它会默认发送到幺三九邮箱的如果您不需要这个账单发送到幺三九邮箱的话那我们这个可以帮您把这个发送邮箱的这个信息给它取消掉 
诶您好很高兴您服务 一个g的一千零二十四兆噢那没问题了噢好谢谢啊好吧行不客气没事的啊再见哈嗯 
您好很高兴为您服务 七百兆 
您好请说 呃流量可以啊您大概需要多少兆流量呢 
呃宽带一点的三十八上去了有五十八的五十八是四百分钟加上三个g的流量 三十八有三十八一千二百分钟加五g的流量 
您好请说 您是说只要这个月的当月流量吗 
嗯您好请讲 稍等这边帮您看一下什么 
您好请讲 咪咕特级会员是一个彩铃的这个他现在是我们公司这边赠送给您的然后活动的话是到十二月份到期如果您不需要的话等您到十一月份的时候来电取消就可以十一月份的时候取消 
您好请说 可以的业务密码知道吗女士 
您好请讲 你好 
呃您好什么帮到您 您的卡都在哪儿用啊是在泉州 
您好请问您是要新装宽带吗 宽带的套餐是这样子我们现在是有办一个指定的和家庭七十九的套餐那我们活动的合约时间是两年两年期间之内的话是有免费赠送五十兆的宽带以及互联网电视服务这样子的套餐 
您好请说 请稍等一下 
诶请讲 诶您好请问什么可以帮到您 
您好请讲你好 您这个幺五八上网的本身就是骗流量多的 
你好 想换什么样的 
您好请讲 早一点就十块一百兆多的话我们有三十块一个g五十块两个g那种流量包是全国通用的 
您好请讲 对啊一千两百分钟三百分钟国内通话九百分钟在本地打国内嘛那您目前这边分钟用了还是一千 
喂你好什么帮到您 恩对有叫新飞享八八套餐 
嗯您好请讲 噢游戏飞享五十八的 
这个是我们新飞享三十八现在有这个套餐有的 新飞享三十八它是针对新入网的或者是这个本身套餐低于这个套餐才能改您目前已经是八十八改不了这个三十八套餐的 
您好请说嗯 您好请说 
您好请讲 嗯现在开通的话只有加油包啊十块钱一百兆还有一个就是六十块钱六个g用半年的只有这两个可以开了 
嗯您好请说 嗯您好 
您好请问什么帮您 啊比较多种您如果是想要了解的话可以去下载一个我们幺零零八六客户端我想你给我便宜的 
呃您好请讲 它这个高清语音通话的功能就是日子比如说您跟我正在通话过程当中那您手机也可以正常上网 
您好高兴为您服务 其实像您这样的话目前如果说比较多的建议您的话可以改成a一下您下个月改那个新飞享三十八套餐就比较合算了 
您好请说 有赠送帮您看一下恩那您现在还剩下三点五g的流量建议您先用的帮助完以后到时候可以再重新订 
您好请讲 流量的话比如说三十元一个g五十块两个g等等都可以的 
您好你说 嗯现在您这款是新的八十八套餐人如果在福建省内用的话是五个g流量然后的话是全国打全国电话是一千两百分钟 
吧嗯您好请讲 您现在我看一下您要加流量是吗 
您好很高兴为您服务哎我那个 稍等我看一下啊套餐包月的哎谢谢您 
您好请讲 你好 
您好请说 几十块钱一个g我们都是有一个十块钱一个g办半年的也就是六十块六个g半年有效的 
哎您好请说 嗯我看一下啊嗯那您这边还需要流量吗 
您好很高兴为您服务 那流量又便宜又多的是吧 
您好很高兴为您服务 手机流量是不是使用嗯嗯呃您要查什么没有听清你说的 
您好请讲 什么卡 
您好请说 大概要多少兆流量三个g的号码 
您好请讲 呃请稍等帮您看一下本机的话您这边噢就是分钟数呢是一千两百分钟然后呢流量是国内打国内的分钟数流量是五个g的省内流量 
您好请说 就等于您套餐有更换的意思就是您这张卡本来是三十八的一五版就一百分钟一百兆流量比如说下个月那个三十八也是一样的钱也是三十八块但是下个月那个分钟数变多了变成有三百分钟流量会变成有一点五g 
嗯嗯嗯嗯您好请讲 十块钱一百兆 
哎您好请讲 两元一g 
您好很高兴您服务 对啊您已经办理了下个月一号生效 
您好请讲 目前您套餐流量是两个g的然后您这边的话额外又送了一个一百兆但是您下个月的话改了我们新飞享的一个八十八套餐流量加起来如果都在福建省的话总共是有五个g下个月的套餐五个g 
您好很高兴为您服务喂你好诶先生您好诶我我想问一下现在还有没有 呃有啊多少钱的就是要相什么时候幺三八幺三您现在用的这种 
您好请讲 您好请说 
您好高兴为您服务你好诶 比如说哪些收费的业务是吧 
您好请讲 您好请讲 
好诶您好很高兴您服务 对啊三十八元的那个通话时间是没有三百分钟呃有三百分钟它是那个叫新飞享三十八的流量五百兆要改吗 
您好请讲 新版的您现在这个套餐是新版的九十九它有两个g的流量元话费的一个g省内的还有分钟数是三百分钟 
您好请说 我看一下您现在用的是十八块钱的套餐 
不用您好请讲 有什么可以帮助到您 
您好请说 月底的加油包那这个的话等到二十五号才能开有个月末流量包七天一个g的十块钱 
哎你好 呃行一百分钟本地打国内电话五百兆流量来电显示其他就没有了 
哎您好请讲 没错是的我们有新套餐五十八的八十八的都有 
你好请说 呃对三十八的五百兆一百分钟 
您好请说 呃这个讲彩印功能这个叫彩印功能对原先四十八套餐里面有包含有包含那我现在帮您取消掉立即取消 
块哎您好请说 有啊六十块钱六g一百八十天之内有效 
你好诶你好可以喂恩你好 嗯 
嗯好谢谢哎您好请讲 对您是三十八的飞享套餐 
您好请讲 呃您是要改低一点的还是说要改高一点的 
您好请说 您这个的话是一天扣一块钱有五百兆的省内流量 
请按你好请讲你好你好我想问一下咨询一下 噢那您能收得到吗 
您好请讲 加流量包最少的是十元一百兆的 
早上好 嗯你好 
您好很高兴为您服务 您这个是三十八块钱的套餐每个月只有五百兆流量噢然后这个月已经用完了你要不要另外的话加二十块钱我们这有做活动可以多两个g活动是半年时间每个月二十每个月两个g半年之内不能退积分不累积这样子 
下午还有什么帮助您 请讲 
您好请讲 就是您现在当前已经欠费停机了我们可以帮您先联系一下就帮您先做个临时开机让您可以正常拨打一下电话然后可以接直接先去缴一下话费 
你好请讲 要开国际及港澳台的长途漫游功能啊开完之后的话带出去才有信号 
您好什么可以帮助您 要去多少天 
你好您好请说您好 噢您说的是新飞享八十八元赠送五个g流量加一千二百分钟是这个吧 
呃您好 啊没那个是没不是八十八的它是本地它原价是一百三十八您说的八十八是原价一百三十八今年返还给您五十块钱了如果您自己办的话要办一百三十八的 
您好高兴您服务 您好 
您好请讲 没有它八十八这种已经算是流量多的了五个g啊 
您好请说 比如说再往上升的话有新飞享三十八 
噢你好请说 和包支付是手机上的一个和包账本啊 
的你好啊先生 有五十八的套餐它是福建省内有二点五个g全国五百兆然后三百分钟漳州打全国一百分钟全国打全国 
谢谢咱你好 呃本机没有十几块的套餐是吗 
嗯很高兴为您服务您好 那您都在宁德用吗 
您好请说 像您八块钱是这个飞享套餐还有一种是家园卡八块钱 
您好很高兴为您服务 三g流量了只有这款套餐四百分钟和三个g流量啊 
您好请讲 呃您是要开这个您使用的是吗恩不是其他的有没有什么呃有我们有那种大一点的流量包它是一次性扣六十块扣完以后就不再扣了有六个g的流量在六个月之内给您用 
不客气那请说 呃您好 
您好请讲 有五十八新飞享套餐是有包括流量上去拨打电话有四百分钟的 
昨天您好请说 好我看一下 
您好请说喂呃您好先生您好可以听得到吗 你好 
其他您好很高兴为您服务 嗯对的 
您好很高兴为您服务 号码的话现在都是大部分的使用时间还都是在宁德这边嘛 
嗯您好请讲 有啊但是我们这边上网老是全部号码都会被屏蔽掉您的朋友打电话过来要通过您是否接入他才六进行接通那这个是有一个就是空间软件的一个呼死你防护软件没有要帮您打开吗 
嗯嗯您好有什么可以帮您 省内流量套餐吗我们这边如果再办加油包的话都是国内的流量啊 
您好很高兴为您服务 呃当时是什么原因不能装的是说因为线路问题还是什么 
您好有什么可以帮助您 啊有什么可以帮助您 
您好很高兴为您服务 那目前只有本地不限流量和国内不限流和省内不限流量的 
您好很高兴为您服务您好请问 呃有的 
您好 八元套餐有的您是它那种是没有流量的先生你要改那种的吗 
哼您好很高兴为您服务 嗯好不充包的话十块钱是一百兆不够的话可以开流量包有八百多兆的八百多兆十九块七毛三 
您好很高兴为您服务 好的请稍等 
您好请讲诶你好 这个叫什么 
编号什么问题你好 呃夜间流量包是吧 
您好请讲 呃是有个新的套餐它是说五十八然后有省内的话总的是三个g然后分钟是说了是一共四百分钟 
嗯请说 我看一下嗯嗯是那个省内闲时流量在网上夜间十一点过后到第二天第二天的六点五十九分五十九秒手机上网的流量 
女士您好请问可以听得到吗 你你现在是八十八的再往上升就剩一百三十八了 
您好很高兴为您服务 嗯目前的话我们无限流量的话就只有两种一个是幺三八的是本地流量不限量使用就是在福州以内流量不限量用还有一种的话是一百八十八的是在福建省内流量不限量用 
您好请说额喂你好诶 然后呢 
您好 呃请说 
您好请说您好感谢来 八十八套餐您应该说的是新版的一千两百分钟通话流量五个g那款 
您好请说 宁德零五九三范围内流量是不限量的 
您好请说 我流量包的话您现在是吧 
您好请问本机新装宽带吗 最大的就是一百兆一百兆的话只要您把您本机套餐下个月改成九十九套餐九十九这个月头就是每个月扣九十九里面就是有就有送一百兆宽带还有网络电视功能有包括本地打全国电话三百分钟一g的全国流量跟你g省内流量省内限本机当月用就办这九十九就有送一百兆宽带 
您好很高兴为您服务 呃大概需要多少兆现在包月 
您好请说 呃有我帮您看一下请稍等 
下午好很高兴为您服务 学生卡的套餐这个有我帮您看一下大概怎么买稍等一下 
你好请说 下个月您是八十八套餐如果您都在莆田本地使用有一千两百分钟可以用 
你好请讲 哎您 
您好 嗯嗯 
您好请说 流量套餐的话有很多有三十块钱一个g五十块钱两个g七十块钱三个g这些 
您好请说为您服务恩请说 套餐我们哪一方面的多流量多还有电话打的比较多然后 
您好 您好 
您好很高兴为您服务 哎你好 
您好请讲 呃本月生效的吗啊您这边是说优惠的流量的话有但是下个月才可以生效的 
好的您好高兴您服务 呃帮您看一下 
你好请讲 流量包比较划算的您稍等一下 
对您好请问有什么可以帮您 您好您说 
密码您好 您现在在省外用吗 
您好您说 您好 
您好请说 恩你好 
您好请讲 对我看下个月已经升级为新飞享五十八块钱的套餐了 
您好请说 马上用的噢 
您好请说 您是省内的话是有三十八g流量国内两个g领的流量合起来是四十g流量了 
您好很高兴为您服务 就是您要改套餐嘛改套餐下个月生效呃要改您都在省内用还在省外用啊 
您好请讲 诶您好什么问题啊 
可以您好请讲 可以对啊 
您好请说 充流量嗯那可以啊到这个的话我帮您查询你如果要其他充值您这边的话就只能用那个呃第三方的那种平台为他进行充值啊 
下午好 嗯新飞享八十八 
嗯你好早上好 嗯 
您好很高兴为您服务 流量用完我们可以开那个加油包十块钱一百兆 
您好请讲 八十八的吧那是不是有个是国内五百兆省内的话是四千六百二十兆就说您在福建省话费用的五g 
中午好诶喂你好我 呃有个一百三十八的套餐在龙岩本地流量无限量 
您好请说 三十元那个流量套餐是移动公司这边给您赠送的 
哎你好很高兴您服务请说嗯嗯 嗯先生您好你这个套餐是通用的都可以用到没有设置什么限制什么商家去的还是四g都可以通用的那那 
您好请讲 嗯什么套餐三十八吗 
您好请讲 请讲 
嗯很高兴为您服务 诶您好请讲 
你好您好请讲 你好 
稍等一下 您这张卡现在就只有一个三八套餐还有个惠农网一块钱其他就没有了 
为您服务喂您好 和包充不了吗 
幸福中午好请讲哎你好 本机号码的是吗新飞享多少钱了呢 
嗯你好请说 新飞享什么套餐 
您好很高兴为您服务您好 对是有一条宽带要安装的是吧 
诶您好您 新飞享一百二十八吗有个一百三十八的 
你好你好 您稍等一下 
嗯嗯哎您好请讲 两个g 
很高兴您好请讲 视频 
您好请讲 我看一下稍等就是说你流量不够用想另外加流量包是吗 
您好请讲 元套餐是吗 
你好请说喂你好恩你好 呃五十八套餐里面带送通话断了本地打全国四百分钟通话时长流量多呢有三个g在福建省其中有一百分钟跟五百兆可以全国用剩余的流量只能在本月本身使用然后有来电显示 
您好请讲 流量比较多的是吗嗯三十八的套餐它那边有一点五g的流量 
哼您好请说 是要加流量包是吗呃现在大概需要多少兆呢到月底还是说每个月都要您只用这个月还是每个月都要 
您好请说您好有什么可以帮您 可以 
您好请说喂你好我想问一下我那个 安心包吧流量安心包吧对对安心包它只是一个计费规则啊这个是您没有在您流量用完之后继续使用的话就按照安心包来计费如果您有流量的情况下它是会产生收费的呀 
您好请说 三十八套餐的话有包括本地打国内两百分钟然后全国打全国的一百分钟有一点四g的省内流量还有一百兆的全国流量 
您好请讲 帮我 
您好请说 好女士积分可以换话费这样的 
您好很高兴服务 有没有便宜的那种套餐了呃呃那打电话怎么现在已经是最便宜的了已经是最便宜八块钱的了 
啊你好为您服务 稍等我看一下请 
您好很高兴您服务 有一个三十八的一千五百兆三百分钟就购买 
嗯啊您好请讲 噢本身套餐就一百分钟本地打国内只有我们有额外给您再送了一百分钟本地打国内的所以加起来有两百分钟 
您好请讲 哎先生您好 
您好请说你好 幺三八那个是本地流量我现在用用到三十g之后网速比较慢噢 
您好请说在才哎你好诶我刚才充那个什么流量五百兆十块钱怎么说到明天有充值 刚刚看了一下您这个是日充包二十四小时之内有效的 
您好请讲 流量是吧呃现在比较优惠的有个六十块钱可以加六个g的流量在一百八十天将近六个月内有效平均下来一个g只要十块钱 
您好请说 噢对他是这样子八十八块钱啊它是国内打国内电话三百分钟免费呃不是国内打国内然后本地拨打全国电话九百分钟然后如果您都在漳州都可以用然后另外有赠送您本呃省内流量四千五百兆国内流量五百兆总共的话是五个g的流量刚用完没有结转个人使用要改吗 
您好请说 诶您好 
经常您好请说哎您好请问有什么可以帮您 诶您好先生请问有什么可以帮您的 
嗯嗯您好请讲 对欠费交五十八的送四百分钟然后有三个g的流量 
你好请讲 诶您好 
您好请讲 对没错三十分钟打电话来电显示免费超过三十分钟每分钟的话一毛 
您好请讲 您好 
中午好很高兴服务 对没错 
嗯您好高兴为您服务 国内流量就是整就是全国都能用的 
您好请说 诶您好您说嗯 
对呀您好很高兴为您服务 流量包的是您这个月不够的话可以补充一些可选包呃我看一下啊对它这个今天的话是十八号了像原价是三十块一g的今天开的话就收您十三块八毛一有四百七十一兆 
很高兴为您服务 您请说 
幺我的您好请说 还剩多少钱是吗 
您好很高兴为您服务啊喂你好哎想问一下现在这边有一个呃那个充值的流量包是 十五块钱的一个g的您本机不能够直接办噢那个是要针对原来月租是在两百三十八的套餐然后的话办这个不然就是只有一天的比如说十五块钱一个g只能用二十四小时的那种 
网络优惠的您说的是宽带还是手机流量有没有没手机手机流量所以流量所以流量我不是有一个流量活动是一次性花六十块钱可以买六个g的全国流量一百八十天内使用完就可以了 不影响 
您好请讲 流量套餐大概需要呃有啊您现流量的活动啊 
您好请说 套餐呢有啊 
您好很高兴为您服务您好呃您好我这两天 幺八八 
您好请讲 哎伢嗯先生我们现在有个一百三十八块钱的套餐比较优惠的 
您好请说 流量包什么问题 
您好很高兴为您服务 它是有一个看视频爱奇艺的那个视频的定向流量 
高兴您服务 我这边查下来的话如果是说流量的话您这个月始用的话可以另外加流量包有三十元的话是一个g然后今天开通按天数折算 
您好请讲 六十块六个g半年之内有效 
您好很高兴为您服务 哪个加油包十块钱一百兆够吗 
您好很高兴为您服务 啊我帮您看一下噢嗯您好帮您看了一下噢这边流量的话是 
您好什么可以帮到您 您好 
嗯您好很高兴为您服务 看有十块一百兆然后三十块钱一个g 
哎您好很高兴为您服务 呃您好请说 
您好请讲 您要订多少钱套餐呢 
您好请讲 呃您好 
您好很高兴为您服务 定向流量是您四十八元可享包里面有送的它是只在和视频网站用的平常用不了 
您好请讲 本机套餐呃基础包是用五十块的其他有参加了一个流量两g的优惠活动四折购的种植收费就这两个 
零二您好 只是说每个月都想要还只要这个月 
您好很高兴为您服务 它分钟数是有三百分钟套餐内带一百分钟然后它另外有送了两百分钟到明年十月份那就说都在三明地区打全国就有三百分钟 
很高兴您服务您好 恩好稍等一下哈比如说我们这边的话呢有一个流量包他今天开通的话呢就是说您这个十三块帮您看一下今天开通收您十三块八毛一流量四百七十一兆的可以吗 
流 多少钱八块钱的套餐 
你好中午好 要把套餐往低的改嘛 
您好有什么需要帮助 最低的是吗稍等我帮您检查一下啊 
您好有什么可以帮助您 嗯那种是您发短信到那种幺零六五开头的那种号码上的 
您好高兴您服务 如果在国内的话我们目前没有相关的优惠可以改到八十八的八十八的话最多就是三百五十分钟三百兆流量的一点五十八这个就一百五十分钟 
您好很高兴为您服务 这个月用的吧 
您好请讲 呃稍等您是说加入什么地方呢 
您好请讲 这张卡的话三十八套餐有五百兆国内流量 
您好请说喂你好哎你好 无限流量一百三十八一百八十八跟两百三十八这三种诶 
您好请讲 您大概需要多少兆流量 
早上好很高兴为您服务 套餐里面包的流量的话是有五百兆 
您好请讲 流量套餐我们最近做活动有一个六十块六个g半年之内用完就行了平均下来十块钱才一个g您可以开这个 
您好请讲 你好 
转接到您好请说 嗯你好请讲 
您好请讲嗯 噢您刚刚开了一个手机省外保障业务这个比如说您手机有一些什么因为现在是损坏呀等等啊到时候可以通过去换手机就是只要交的手续费就可以去换一部手机一个月十五块钱啊哎每个月都要十五块 
你好 有有有 
你好 嗯您说是叫什么国家下班 
您好请说 您是说八十八块的八十八没有不限量的有一个一百三十八块的在漳州本地的流量是不限量的 
您好请说 换套餐的话都要次月生效啊您要直接用嗯 
你好请讲 你好 
您好请说 您现在到月底大概用多少兆五百多兆够不够四百多兆够不够 
呃是啊 您这一天的话是有一g的本地流量的 
您好请说听得到吗哎你好诶你好 噢这个这个很简单就是赠送你流量一百兆呃赠送我流量一百兆那个不用钱的吗不用钱就免费使用一百兆就送这个月下个月就没有了 
您好请说 流量套餐我们有像三十块钱一g或者五十块两g这样子的 
您好请讲 现在套餐流量您这个是五十八的套餐啊那您这边的话是要网上申请八十八块钱流量会比较多八十八的话有一千二的分钟然后五个g流量三百分钟全国通话六百分钟是本地打国内的所以一共有一千二然后五个g流量其中有五百兆是全国通用四点六g可以在福建省内用您可以升级这个套餐 
你好请说 你好 
你好 呃那就看您有没有套餐以外的其他收费就比如说您这个有开来电提醒这个是对我正在回答您听完一下就是说有来电提醒两块钱这都是套餐以外的您另外还有宽带业务宽带是按天收取您宽带的话办就是买一年送一年您的第一年时间在七月已经是最后一个月了八月份开始的话就已经第二年要收费的了 
您好请讲您好 您现在用的是八十八元的套餐一千两百分钟通话五个g流量了嗯 
诶你好 先生您好您可以办我们有一个比较优惠的是六十块钱六个g的在外省啊在全国范围内都能用呃它一次性收您六十元但是流量一次性给您六个g如果平均一下你也才花十块钱就有一个g了这个很划算一般的话用户都是办这种比较多 
您好请说 噢它那种是属于超级流量王的卡 
您好很高兴为您服务 嗯是的 
您好请讲 可以啊 
您好请讲 用不完那您是想要降低吗 
哎你好请讲 诶对 
您好请讲 这一g还是五十八套餐里面内合计一共是三g流量五百过呀而且 
你好请说听得到吗 您说多少钱一个月的 
您好很高兴为您服务 十块钱可以加一百兆马上用下个月自动取消加油包还有三十一个g还有更多的您想要办多少兆 
恩您好高兴您服务您好 可以好我们现在有个流量活动是一次性的花六十块钱买六g的国内流量然后从今天开始算起一百八十天内用完一百八十天过后它自动失效掉只收您六十块钱非常优惠 
您好请说 嗯十八块的可以吗就是在本地打电话一百分钟流量一百兆十八块的 
您好请说 您是要流量优惠还是打电话有开流量优惠的话您这个呃如果是说想要套餐的话可以考虑把您的幺二八套餐改成一百三十八块的那个套餐 
您好 五十八套餐三个月之前也是免费的 
你好有什么可以帮您 嗯包时段的话这个是您原来订购的一个一百八十天这个半年包的它是只有一百八十天这个时间之内的不是说每每天的时间段 
您好请讲 嗯他这边的流量总共是有五g啊大概这流量只能用五百兆才能共享然后四千六百二十兆好的这样它里面有其中三十元可以共享也就是说您能共享给别人用的有三g五百兆 
您好请说 你好 
您好有什么可以帮助您 对啊您这套餐的话是三十八块的 
您好有什么可以帮您 嗯现在给您高的一款三十八的它是寒总共有三百分钟的通话还有一点五个g流量 
您好请讲 呃您现在这个是八十八元的套餐四g流呃四g套餐 
您好请说 呃它的其实是本地流量无限量达到三十g的时候也会限制它的上网速度的 
您好请说 呃我们现在有一个活动是六十块六g的流量费用现在一次性扣六g流量是一百八十天之内都可以用要不要办这个 
您好请讲 您要五百兆左右是吧 
您好很高兴为您服务 八十八元的是我看一下噢嗯八十八元的是二百二十分钟通话七百兆的流量 
您好请说 呃我们现在有个比较优惠的是半年包就是六十块钱六个g的半年内用掉就可以了 
你好很高兴为您服务 十块钱一百兆可以吗 
嗯嗯 嗯有像您下个月所办理的那个一百八十八就是一种新的套餐 
您好您请讲 噢那套餐很多种了看您自己要用了多少兆了 
现在有个五十块钱两个g的活动期间每个月只要二十块钱这个您要参加这个活动吗 对下个月一号生效 
很高兴您服务您好 流量送您三百兆 
您好请讲 您是浙江的是吗不是剩下的是吧 
您好很高兴为您服务 您好您好 
嗯嗯 稍等啊我看一下流量比较多的话目前有一个是花一次六十块钱可以买六个g的流量这不这份流量的话半年内不会清零 
您好很高兴为您服务 流量不够用的话那您可以加流量呃下个月是改七十九这个月的话可以另外加家的话那您大概的话四百五百多兆购买四百多兆四百三十七兆够吗 
你好您好什么需要帮您 开通是吗 
嗯高兴您好高兴为您服务 呃就是这个月流量不够临时加一点嘛 
您好请说 对 
你好请说 呃流量方面有套餐通话目前就没套餐了 
您好请讲 嗯您稍等我看一下您这是全球通的全国打全国一千两百分钟免费还有接听免费 
你要开过一个十块一百兆了这种其他的就办不了了 对因为它是同一性质的只能存在一个有十块就不能再存在其他的 
什么你好请讲 很抱歉我们八十八没有不限量使用流量啊无限量使用流量的话一百三十八最低这种 
电哎很高兴为您服务 诶您好请讲 
您好什么可以帮到您 帮您核对一下您稍等 
你好 请稍等一下 
您好很高兴为您服务您好 嗯 
嗯你好请讲诶 二 
您好很高兴您服务您好 恩你好 
哦您好很高兴为您服务您好很高兴为您服务您接入营业厅办理 一天一g一块钱的 
嗯您好请说 现在流量包活动有一个六十块钱六个g如果说只是这个用的话您可以开一个三十块五百兆呃三十块一个g今天按天折算就您费用的话只收那个十二块八毛二流量有四百三十七兆 
您好请讲 有每月一百兆 
哎您好请说 有新的三八套餐这款套餐它在做那个机转告的升级活动针对新用户接短信项目 
您好请讲噢 手机流量包是什么情况呃我这边给您查看的话您这张卡呃流量的话是你自己套餐内和家庭七十九套餐里面有赠送一g的省内流量然后您额外自己有开一个三十块钱五百兆流量包那就一点五g流量可以用 
呃您好请说 嗯总通话是一千两百分钟福建省内流量无限全国流量两个g 
下午好请说请问什么可以帮助您 请稍等一下那这边的话有个流量的活动您要不要办一个流量活动这个有效期是半年有效会比较优惠它那个的话是一次性花六十块钱然后的话可以购买六个g的流量半年有效 
您好您请讲 您好 
您好请讲你好谢谢你啊 可以我马上给您开一百八十天以后到期自动取消或者如果您有提前用完提前取消流量是全国通用的噢挂机以后就可以用了给您开好了嗯嗯好好行行行好的不客气啊祝您阖家幸福 
您好请讲喂你好 这个月流量不够用的话今天比较多开的有一种原价三十元一g的流量包然后今天开通收您十三块八流量有四百七十一兆 
您好请讲 你说 
您好请讲 套餐是五十八晚上有八十八往下的话有三十八 
您好是新装宽带吗 请问下您是本机这个号码要办理吗 
您好请说 是三百分钟一点五g流量 
嗯您好请说您好 那个我想 
你好 你好 
你好请讲 恩对您现在是想安装宽带是吗 
嗯哎你好很高兴为您服务 恩你好 
