您好请说你好可以听得到吗嗯您说 呃请问一下我以前有一个送一台什么宽带什么啊哎呀怎么没给我装呢 这个号码吗 对啊这个号码你帮我查一下都都过去掉了 是这样的先生我帮您看了一下您这个号码没有宽带了如果您想安装宽带我们有个宽带新装部门我可以帮您转接 不要不要要钱的不要我那个是哎它是那个几点的时候给我 
您好很高兴为您服务你好 喂你好那个我上上周在你们移动营业厅办的业务然后说叫师傅上门安装那个就是那个我上网宽带啊对啊 噢 给我说是预约是上周六然后没没有人给我联系上周你们客服给我打电话说因为没有安装让让安装人员给我联联系又没联系就是这个都又又没有联系你们这是怎么来办事情啊 您这样子为您转宽带专席您这边反映一下好吗 怎么短信 
您好很高兴为您服务 喂你好我那个接电话刚才你刚才叫就转那个电话十几分钟了也没人接那边到底你们能不能能不能能不能办的这个是 十十五分钟我接电话的问题什么问题 啊 您是什么问题要在哪里 上我已经打过一次电话了找人它这个我那个网上不去连接不上服务器 
您好兴您服务您好 喂你好喂我想问一下上网通知上午来按照那个宽带的到现在还没来 那我这边帮您转到宽带三十八查一下这边不要挂机那请稍等为您看解决问题电话转专席处理 
您好很高兴为您服务 你好我想问一下就是我之前用这个号码预约的就是今天上午过来装宽带的但是到现在是还没有出现是什么情况 呃我看一下请稍等是这个来电的手机对吗小姐 唉对 噢因为您是在五号这个月五号装了一个移动的两百兆那个光纤宽带承诺消费的我看一下时间噢对他帮您预约的是二十五号今天上午然后小姐他是上午八点半到上午十二点这个时间段因为目前有可能师傅再安装上加的那个宽带你要么十二点之前留下我们到时装好之后应该会有安装人员联系确实是今天 我知道但是我想昨天晚上客服就说师傅会提前给我打电话的但我说是他们继续给我要不我给你个报 
您好我是预处理专席代表很高兴为您服务您好 我刚才你们昨天交到电信前我到底里面付就用跟他想他现在打过你们电话你们给我等四十八小时上去三七八八前天也跟他再大钱六月一一一个月给我再发一次你们这个问题解决了没有 那真的不好意思给您添麻烦了我看了一下问题这边还是在处理当中啊 怎么再付怎么在处理当中了 呃这样吧先生我们刚刚好像有电话联系过您的但是您好像这边是在通话中 我电话不打过来你不要瞎说了唉呦这个话我昨天就跟你们讲过前天也跟你们传不了你不要再经由了 
嗯嗯嗯嗯 您好我是上海移动客服中心投诉处理专席工号幺零七六二很高兴为您服务 你好我等一下你你你你发短信他不好幺零七六二多少 是的 你稍微 再见 
很高兴为您服务 唉唉我问你请稍等喂 你说 唉我昨天是吧我怎么知道晚上打电话 一直打不通了就是说您来电这个号码打出去电话打不出去是吗 哎咱们不是我感觉这里打你们的电话不是没人接讲叫我转一下我等等于多少兆流量哎就就这么晚上就没人接的 
嗯 您好兴您服务您好 唉你好 您好您说 啊我的号码封了怎么还没电 目前这个情况帮您反馈之后呢专席帮您进行查证一下这边不要挂机我帮您尽快反馈到后台啊请稍等公司 
您好很高兴为您服务 唉你好你好我是那个赠送我家那个宽带呀那个信息它写错了 谢谢你稍等一下我查一下 这个对吧 嗯嗯就是您的新的就是准确地址情况下 呃前面都对就是后面六零一 
您好高兴为您服务您好 呃我还想我问你那个跟他们就说二十五号升级噢你们维修人员为什么还没到了 有哪个手机号码办的宽带当时二 幺三六嗯嗯 四幺八四 嗯嗯四二九七 
喂您好高兴服务 唉你好刚才我到营业厅啊嗯把这个改为三十八三十八块每个月的服务费的吧下个月开始但是我是要流量五佰兆他好像给我搞错了 噢 我到那个我把密码给我找三百兆不对了 我帮您改您密码知道吗我没有密码吧那您名字身份证报一下身份证 可以身份证三三一零幺幺零 
您好很高兴为您服务唉你好是这样子我之前有申请就是额联系那个客户经理给我打电话但她现在还没有来电话我想问一下就是大概您之前联系客户经理什么听不太清楚 不是说我想办理一些那个集团业务然后那个之前你们是说会安排一个客户经理拨打电话详细的咨询但是我一直没有接到他的电话 但是您留个联系电话是来电 就这个手机号码对就这个手机号 好那我先查一下这个里面就是哎好拜拜嗯这个您在昨天的时候打电话过来申请的对吗 呃可能是吧接听了或者是昨天的这个 
您好很高兴服务唉我投诉你们刚刚有个客服你们刚才一个客服根本不懂 不懂什么业务就就帮我手机长长长长期的什么互互联玩什么专席我是那个和叫他什么这些事情我这事情是那个 上次你们的一个投诉 客服吗不是江就我们 把那个那个和教授 无法那个生活缴费的那个截图全给他我现在我我问一下 
您好很高兴服务唉我投诉你们刚刚有个客服你们刚才一个客服根本不懂 不懂什么业务就就帮我手机长长长长期的什么互互联玩什么专席我是那个和叫他什么这些事情我这事情是那个 上次你们的一个投诉 客服吗不是江就我们 把那个那个和教授 无法那个生活缴费的那个截图全给他我现在我我问一下 
为您服务 喂你好我之前在你们这边反馈过两次这个关于我另外一个手机幺八三号码的那个这个关于这个你们流量扣费的问题然后你们都是跟我说四十八小时里面给我回复我到现在没有收到你们的回复 周围来电什么都没有对吧也没有漫游提醒 没有的对 你幺八三的号码您报给我看一下那个支付宝 幺八三幺七幺八 
七 服务 您好很高兴为您服务 唉你好我前两天有这个报修就是我那边pos机网络不太好你说给我二十四小时之内就会上门那个有人过来看了怎么没人呀 扣四g呃那你pos机卡号是多少呢请问一下 我卡后面我只跟你接到工单号从支付宝这工单号我看一下工单号跟你讲一下好吧 
您好很高兴为您服务唉你好我那个以前为什么我投诉你们那个工作人员为什么他到现在上面有挂呀 噢不好意思我帮您看一下好吗请稍等一下嗯 哦好噢谢谢啊谢谢啊装 是哪个手机号码呀先生 啊头我这个手机号码投诉的 如果说是哪一个手机号码的问题啊 
您好请讲您好请讲 拜拜 唉你好我之前打电话就是反映网络呃那个流量的这个问题 然后你们说你们专人会二四十八小时打电话给我现在已经过了也没人打电话给我今天是最后一天 下个月账是六月二十八号反应的问题 对啊 
您好很高兴为您服务 啊我刚刚收到他短信是幺零零八六发给我的他说感谢你来三坪镇营业厅办理业务是吧我们要三零舜去过你看一下 呃您稍等一下我嗯您这边我就看了收到这个短信那如果说您没有去这边营业厅办理业务的话呢那这边可能是它这个营业厅完善您的个人信息所以条短信给您下发的这个没有什么大概的因为您这边功能的业务都是正常的女士 啊因为它说什么前台什么名字我没有交过 他可能是营业厅完善您的个人信息所以就会给您下发这么一个短信 我这个营业厅我从来不去的 
您好很高兴为您服务 唉你们电话太难打了 不好意思因为今天有很多用户因为月底了嘛您说 唉你好我问一下就是你们现在有那个就是充话费充多少送多少就每个月消费多少的这个 我们有返话费不用您充了就是您承诺使用只收五十八套餐可以每个月返还您八块钱这样签一年 啊就欠就只有这种的对吧 
您好很高兴为您服务您好是这样的我想为您说我每次打电话过去想换那个套餐流量的事情然后一两次电话都断掉上上个月十二月结束知道是怎么回事啊这个月昨天我打电话又断掉了打电话半天也没有人工我现在这个月又产生了这个流量错就是用不完那么多用那个什么电话也打不通我觉得我应该投诉我叫你们给我处理一下就是金额我现在电话停机了但我不需要这五十块钱的流量我需要改成三十块钱我给你打过上上上个月每次都打电话断掉然后每次我就想昨天我也打电话了又断了然后一直没有人工接听 我没有看到您七月份就七月二十七号有一个电话后来没有打过呀没有打幺零零八六这个号码 目前我前面打过就前面见这样子我我每次他都会说我晚了什么什么什么我现在是想昨天晚上我也打电话了我想把这个东西改过来改改改改改 那您要投诉对吧我帮您转投诉专席您稍等一下好吧那为了更好解决问题我帮您电话什么后台预处理专席由专人确认不要挂机 
您好很高兴为您服务 唉小姐我今天我一直是就是充话费呀像这个手机就这个号码的手机充话费就是嗯是现金充因为我们营业厅有那个可以把别人信息我然后我就一直说她最近现在不能给我取消了啊不是三十八那是国家资源 多少 对呀怎么可能又抱歉你这不一定要什么呃因为我现在电子十八的方式而且我不能根据是谁这个就是 自选包啊 你出生有人给我名字不是有手机打都是全部取消了现金和你毕竟来看 
您好请讲 噢那就把那个现在打了五个电话来都这么说转接那个你们帮我接到那个宽带都没人接的有什么用啊订 转到宽带专席嘛 嗯 那有可能是宽带专席用户来电比较集中您这边的话要等一下的呀 我每个月找你今天打了四个四个每次都等了十分钟还要怎么手机店都等的很长 
您好很高兴为您服务 喂你好我想请问一下我是华漕那个营业厅的那个办的那个三块涨宽宽带他那个来个短信的是早上八点钟到中午十二我早上等到现在没人来他也没给我通知我怎么联系我也不知道我也不感觉 噢这样的是吧那这样先生我这边帮您派单过去催一下这个安装问题另外我把那边的负责电话给您打这个电话问一下看那边呢安装情况或者有没有直接安装师傅电话可以吗 好嘞谢谢啊 您电话记一下 噢给我到时候 
高兴服务喂 请讲 唉你们中国移动银行搞笑的啊我之前问你们那个双方中路河南南路裕源这里的一个电信营业厅的电话你们一开始吗给了一个像手机一样的号码那么打过去没人接的你只要是呢我再打电话过来我说我要一个固定电话比如说一个三开头的连拨号音都没有然后我在我现在 手机号 什么什么 我要它说都是手机号码 
您好很高兴为您服务 你好问一下我昨天投诉都没有人给我打电话现在给我发一条短信说投诉已解决的完成什么意思啊 呃稍等是这个来电手机号码吗请问一下 对 好的我看一下请 恩 
很高兴和 唉你好 你好是这样 是这样子啊我昨天从十一点十分一直打到你们十二点十三分然后就是那个人工服务一直没人接听想问一下我是需要投诉的 同时听说 对我昨天手机给他了然后我用我另外一个手机号也是移动的让你们幺零零八六的人工服务 
您好很高兴为您服务 你好问一下我昨天投诉都没有人给我打电话现在给我发一条短信说投诉已解决的完成什么意思啊 呃稍等是这个来电手机号码吗请问一下 对 好的我看一下请 恩 
您好很高兴为您服务唉你好呀唉我想我这个问一下我有一个问题就是他们社会员过来还是那个外包公啊 七您现在什么问题我没听清楚不好意思 啊 我想我想 请问现在我想问你一个四你是他们正式员工呢还是那个外包公 我这边就幺零零八六宽带坐席这边 
您好预处理专席代表很高兴为您服务 喂 你好 唉你好嗯嗯稍等 反映办了后付费但是是预付费 对啊后而且我当我当时办了好几个电话号码了不止这一个了 
您好很高兴服务 嗯唉你好我问一下那个叫挂机短信问题啊打扰你第三个号码了怎么还没帮我转成功了呢 您要办理什么呼叫转移是吗 对我原来那个号码有一个是停机了停机了因为我 停机状态下办不了呼转呢它两户是的 喂 
您好兴为您服务 唉你好我刚才打电话进来你们那个客服帮我转到那个和包那个去处理但是和包那个电话没有人接那个服务也没有有没有人工也没有呀对啊的没有人工但是没有反应啊 我要么再帮您转一下试试看没有人工啊请不要挂机那解决问题我将电话转专席处理请稍等 
您好很高兴为您服务 那个我是宽带咨询那个不是他的服务然后现在装的话然后师傅我它它说我们上贴个条昨天到了然后他打电话关于但我昨天手机全球通卡吧呃我们接到任何电话今天上午去过去个人也没打过电话我不这两天都在但是我那个我那个房间是空的我在楼下修路但是你们师傅上门去没人打过电话 是你有别的号码新装宽带吗还是 对我就是我这个不是我新装一个宽带就用哪个手机号呢请问呃什么二幺三九零幺七五 嗯嗯 噢我不要 
什么叫啥 您好高兴服务 你好 你好 我的那天就是昨天啊前天前天晚上我不是那个上面哪个开了不能哪哪个换那个算算了那个现在那个叫什么机器人我没有碰到上面我给你们打电话了你们的柜台人说说给我那个二十块钱再给我退了昨天我又打了他说二十四小时之内退现在二十四小时都到了怎么现在都不退呀 我帮您看一下请箱 
您好很高兴为您服务 你好 二四 哎我想问一下我这个手机上次你们打电话的时候拨弄那个套餐继续升了一百五十八套餐我我都没有同没有说好你们直接就帮我用这个套餐流量 我这边显示是那个长白路营业厅帮您办的 华北路营业厅我人都没去办你们怎么能帮我 
嗯嗯您好请讲 唉你好小姐我昨天唉就是预约了一下我要装一个路由器啊已经二十个二十四个小时了要等四十八个小时他开通我的呀 您哪个号码办理的宽带 还有 就是我要 找谁不客气的那行吧那你我找一下你稍等一会啊 
嗯嗯 您好很高兴为您服务 你好刚才我联系那个客户他说发给我那个服务密码到现在怎么操作怎么到现在还没发给我 服务密码是发不过来的是要您自己重置的需要您自己发送幺零六三到幺零零八六可以重置密码 零七对的他说发短消息给我然后按其他的短信操作呀 那您现在不用根据它短信之后你就直接发幺零六三到幺零零八六根据短信提示回复就可以了幺零六三 
您好很高兴服务 唉你好我这边的话八月份应该是开了一个就是八块钱的一个免费聊的一个 互打免费的先生 有的是有的是吧然后你看一下我现在绑定的免费电话是不是应该成功的有两个一个是幺三七六幺二三零二零三对吧 对 然后现在是这样子的我八月份用的这个电话通话然后这个电话打我手机的话 
您好很高兴为您服务 喂你好我想请问一下我在你们这边前两天办了那个你们移动和铁通合作合作的那个网络然后的话那个铁通是需要到我们家上门来安装的开始的话最近都没有人跟我联系什么时候来安装我的要求是明天上午 我帮您看一下稍等 如果七月 一号噢我看预约的是明天上午现在就没联系到您是吧 没有师傅跟我联系最晚着急下午就没人了家里 
您好很高兴为您服务 嗯你好小姐我想查一下我这个手机号码的那个就是七月的帐单的那个公司抬头为什么到现在还没有变更啊 公司开头 对啊 哪个账单公司的还是说 就是我这个手机号码的账单 
您好很高兴服务小姐我现在就是打电话跟你们反映的情况就是 你们那个移动那个威宁路的营业厅 打电话给我然后就是说市话把我的那个套餐改掉了是吧嗯然后你们那个客服说就是让我叫我手机保持开机然后你们会电话联系我给我这个处理支付结果然后就是我现在就是我我想想接上也不对劲啊你们为什么把我们的那个手机号码我们的资料给那些不相干的营业厅然后打电话给我们那如果我想改业务应该是你们移动打电幺零零八六打电话过来或者是发短信过来为什么为什么会让那个人家的陌生的手机号打电话给我们然后说是我把我套餐改成那个号为您解决问题我将您的电话转专席处理 
您好请讲可以的您好 幺我觉得这个 一个什么需要办理什么业务 哟你说什么可以发一个你投诉吗 不好意思没听天喂你好哎您那边杂音太多了没听清 我说能发给你客服吗我不太喜欢河南客服通话 
知道知道 的您好我是预处理专席代表很高兴为您服务 你好那就是换了一个套餐它应该这个月呢用了五十八的套餐五十八套餐呢那个办的时候我去那个营业厅办的时候呢公务员没跟我说那个就是要就前面的流量全部要没掉的功能 您是去哪个营业厅办的 我在江阳路南昌路口 当阳路那请您稍等一下 
您好很高兴为您服务 我这个号码反映对你们移动公司停掉了呃现在好像转不出去 呃对这边提示帮您看看能不能帮您恢复噢请稍等 喂 唉我再帮您操作稍等一下啊 啊你帮我尽快弄吗我这个电话有有声音 
您好很高兴为您服务 哎你好我想那个一下就是说我早上去办一个这个移动宽带对吧他好像给我那个号写错了 地址写错了 呃这个号写错了地址是没错的啊也是一百二十九号改改成一百七十六号 噢那您这个地址还是不对呀您得带好身份证去您今天去办的那个江桥营业厅让他给您重新办理了 噢要还要到哪里去办理是吧 
您好很高兴为您服务 我看你这你这什么垃圾系统了打了几次电话打人工多几次拨不进来 啊先生很抱歉因为今天一号吗打电话比较多不好意思 按了短信服务也不近呢你这系统什么问题啊咱系统啊 呃不好意思您是什么问题呢 我现在就是那个办了那个新的套餐嘛然后查询之后发现那个这个你们那个两g的那个国内通用流量统就是白天黑夜的了 
您好很高兴为您服务 唉你好那个刚才我打电话那个投诉建议然后那个你们的人工服务台上给我转接了一个电话让我等了好好长时间然后都没有人给我接听我想知道就是微信你们回复过去没有人吧 你们投诉就是没有人吗现在有几个人在排队您是投诉哪方面关于宽带还是什么 万一宽带 要不我帮您转到宽带专席他们那边也是可以报障之类的因为投诉我们现在确实确实有大概八九用户在排队 我要求看到那我刚才让我等了账单非常 
您好很高兴为您服务 唉你好呃我我早上 喂您好我听得到您请说 呃我早上就是跟你们反映的就是呃我关于流量的问题我这没有人跟我回复因为我公司四号那个投诉的那么是现在就七号了刚才跟我说那个呃小姐手机在我的时候跟我说我们会尽快回复你们就到现在还没有回复我看一下他那个是想就回复我的过了是多少我都不知道 呃这边我看了一下这边的话之前那个今天他帮您催过单子的十点多钟吗您打过来的已经帮您催促过了您看一下它今天的话晚一点会给到您回复已经帮您加急过了这个单子 好的好的 
高兴为您服务 啊小姐我有个手机号码帮我看一下幺三八零幺六八 恩 七七六二三 这个号码是要查业务吗还是 呃就是说当时我以前在二零一四一次你们就办了一个宽带宽带自动营业厅办的然后后来没有安装然后这个业务了我重新重新再办理宽带了他就说移动厅跟我说就是说要要那个那边取消掉但是我跑到营业厅电话还取消掉吗返回来打我电话了他那边营业厅电话后来现在打过去它营业厅电话打不通对你帮我看一下那个怎么样 
您好很高兴服务 哎您好是这样的刚刚打电话过来的就是我一个手机号码嗯嗯那个幺三五六 嗯 幺三五零五呃幺三五零六四五六五三三八 啊在什么问题呢 要求他那个跟我推送的那个那个推这个补发那个电子账单来电还没收到吗还这样吧我跟他说是三月份四月份五月份的嗯嗯是说到现在就发了四月份的我就后面就没了 
您好很高兴为您服务 我六月十号申请的那个光可以确定宽带三十六月十号给我说是四十八小时给回复一直到现在怎么都没有回复呢之前已经打了很多次了打了五六次了就是说很快的服务给您服务 六月十号申请的宽带是吗 退订 退订是吧那我先帮您看一下啊稍等你给我帮我看一下吧嗯先生那您这个问题感谢耐心等待帮您看了一下这个情况已经是后台帮您去催过这个问题了因为您宽带这边觉得质量不好要退的话那目前也没有您近期的报修记录 我们这也不能直接办理怎么怎么可能没有报修师傅我六月二号开始准备申请退的当时给你们客服打电话也是说让我本月必须报修三次以上是吧三次我已经报了三次有记录可查了 
您好我是预处理专席代表很高兴为您服务您好 你好我问一下你们这个服务不是不是直接就是那个没有服务啊还是你们这边说的话就跟情况不说一样啊 呃这样的先生如果说有什么给您带来不便了非常抱歉我这边看了一下您是不是针对您之前反映这个问题一直没给您回复对吗 你们这边他给我说的是 就 一个回复然后不能把我这个现在就是改到那个处理结果给我就直接处理了然后没有回复掉然后后面我给你们打电话你们又说四十八小时回复用的然后他那边还是那个回复给我 
您好很高兴为您服务啊我这个手机号码当时你们打电话过来不是啊但是我去营业厅他说送一年的宽带吗然后现在我说这笔装了但是没没人来给我装呀 您这个号码我没看到有办理宽带业务啊您看一下您是要装宽带是吧 对但是是免费送啊我们是有承诺消费送宽带活动的 您什么地方装呢帮您先看一下有没有资源 啊我是嘉定七华城路四百五十弄一号三零四啊 宝塔的卡城市的城 
很高兴为您服务 啊小姐你好呃我想问一下就是我原来是吧是圈内南路五左右三十三号之前零四的那个呃wifi出来转到我要呃转到这个梁陆呃八百四七五十三号是员这里要这个事情到现在为什么还没办好 呃您是说是什么东西转过去啊 我在外地卡呀 宽带是吧嗯宽带对吧宽带移机这个问题啊 啊 
您好请讲 呃我就是我是刚刚打过电话来的他是帮我那个语音信箱要关掉他说转到一个什么那个嗯嗯那个iphone六s那边是有一个专呃那专人要来跟我说那个这个手机那什么关的那个呃后来这个电话就跳呃跳掉 爱疯手机是吧那帮您转入专席 送手机对对对 我帮您转入专席好吧您不要挂 重 
您好很高兴为您服务 啊我前面反映过一个就是因为因为我那个那个服务你们跟我介绍套餐不能使用了一个那个反映到现在没有反馈我想查一下进度 哦好我看一下啊请稍等是这个手机号码之前来电反映的嘛现在 对的对的 噢就是我看一下您反映的是你一六年去年的时候参加过一个集团签约客户每月承诺消费五十八元现在不能改那个四g自选套餐的问题对吗先生 对的我看一下他这边有没有处理结果不是还有就是它发我一个叠加流量包任我翻个取消掉了 
等一下啊行您好很高兴服务喂您好这个手机支付功能但是怎么都没人接的了这个功能 是可以正常您是转过去没人接对吧 对呀我现在要过户你必须要把这个功能关掉才能关掉的话您发个短信就可以关啦您发四个零 到幺零零八六就可以退掉了女士 手机支付功能呀发四个零 到幺零零八六退掉就行了 
您好很高兴为您服务 你看一下我上次改一下那个流量呢到现在都没有吧 对上次反映的流量问题您是说对七月份的话流量超出处好的女士我这边的话帮您看了一下我这边的话显示这张单子的话还在我们后台的工作人员调整处理当中麻烦您稍后耐心等待一下我帮您加急进行催促 他说应该一千一千多还是要什么我记得我充了那个绑 嗯对我这边的话帮您看了一下之前的话您手机上面的话有过一次反馈的一个记录然后的话那个我帮您看了一下这个的话您说您手机上面的话那个 呃 
您好很高兴为您服务 我想请问一下我这个手机怎么怎么打你们这个这个打那个幺零零八六那个打多少是可能通话才能充啊 直接拨幺零零八六然后如果是转人工台的话呢今晚首先语音之后按零 我知道我说这个打这个幺零零八六你打那怎么没没反应 北海就是 他说要打保险好啊要把好多次然后才可以通 
您好请讲 唉你好小姐刚才打电话过来的嗯嗯 请问什么问题先生 呃你你看一下你那个工单把那个工单反正现在就是对于这个账单啊六月份的月租费免掉这个问题啊现在你们处理的太慢了我现在已经在营业厅了嗯嗯 好为了更好为您解决问题我将您电话转专席处理请稍等啊 
您好很高兴为您服务 啊我刚刚就跟你们咨询过了就是你们说给我那个移机服务嘛说今天给我一本来说前天以后就是昨天昨天说今天早上给我今天早上没人跟我联系 嗯 你给我处理怎么样我给你报一下手机号 嗯嗯 幺八七 
您好很高兴为您服务 唉你好就是我一个幺三八幺八四七七九八零吗我这个号码上在十月十三号在营业厅范围根宽带但是到现在装人员都没有联系我还装 稍等一下确认帮您查询一下地址是哪里的 关南村一千零三号 恩这边系统本来医院是十九号上门安装呢 对呀 
您好请讲哎你好我想让你帮我查一下因为我前天在那个订的那个宽带啊可是你四十八小时你现在还没打电话来我想问你不 确定帮我订了嘛 因为马上就要国际国际你们应该是放假吧 您是有预约宽带的吗 对 呃是在哪里预约的什么宽带活动 
高兴为您服务您好 唉你好是这样的我这边的话昨天就就是报过我的宽带这边有问题然后这边是说会有人进跟我联系但到现在没有人打电话呀 哪个手机号码办的宽带 呃幺五二二幺幺四五三三零 幺五二二幺幺四五三三零对吧 对 
您好很高兴为您服务喂你好刚才我 打了我刚才打电话已经说让我那么只能服务请问一下我投诉的现在问题是我现在老是叫我等待种那种什么意思 呃我看一下请稍等是呃投诉您这边信号问题是吗 我不是说信号问题我因为我是流量问题我这是前面就前两天嘛我不是申请了一个是腾讯的那个二十四块钱是三十g的这种意思你那个流流量流量吗我现在一直在开那个腾讯视频意思营业厅在用我那个全国那个通用流量我现在通用流量用光了但是同一意思一个定向流量一复印件没用嗯嗯 那您稍等不要挂啊这还需要帮您转到后台预处理专席的 最后一次你让我转后台老是转不过去呀 
好很高兴为您服务 哎你好我想问一下呃我上次说有一个别人给我的手机的手机联系的时候给我装宽带的十四号叫我家里有人但是目前我等到现在还没人跟我联系那它那个原来这个号码我又找不到了我怎么知道他今天来不来呢 呃当时就是说你这个手机号码预约的移动宽带对吧小姐 对他收到我看一下有没有记录嗯 因为我帮您看过这里它是帮您安排的您地址是在崇明县的对吧请问一下 对呃 
您好很高兴为您服务 你好我上次有个人打电话过来说那个预约好今天周末到我们家来装那个宽带的怎么没过来这是第一个他是用手机打过来 啊是您来电号码有预约安装宽带的是说是不一直没来安装是这个意思吗 对对还有一个我想问一下我这个喂手机现在是一个月是多少 套餐吗 嗯 
很高兴为您服务 唉你好我我想问一下我就是呃上上周办了那个那个移动电话但是我嗯他说星期一来钟到现在还没有联系我们 嗯嗯帮您转到我们的专席去给您问一下好吧 嗯嗯嗯嗯好的请您不要挂机 唉对那抱歉问题我将电话转专席处理请稍等 不用睡觉联系的六绑定 
